"","text","in_reply_to_user_id","possibly_sensitive","created_at.x","reply_settings","conversation_id","author_id","lang","id","protected","location","profile_image_url","verified","username","created_at.y","name","description","pinned_tweet_id","url","geo_place_id","public_metrics.x_retweet_count","public_metrics.x_reply_count","public_metrics.x_like_count","public_metrics.x_quote_count","public_metrics.x_impression_count","public_metrics.y_followers_count","public_metrics.y_following_count","public_metrics.y_tweet_count","public_metrics.y_listed_count","text_with_display_links"
"35","Walk swim walk no red tide here . https   www mapmywalk com workout 3138920401",NA,FALSE,2018-09-11 15:11:22,"everyone","1039531853101899776","62637676","en","1039531853101899776",FALSE,NA,"https://pbs.twimg.com/profile_images/3547030168/5c9ebaa635ac4cbe03341523ad3da715_normal.jpeg",FALSE,"lambertwit","2009-08-03T22:18:03.000Z","John F. Lambert","",NA,"http://t.co/GlfIVJJxDU","700eeb799fa55a4b",0,0,0,0,0,57,188,804,0,"Walk swim walk no red tide here https://t.co/X33HSbKfjb"
"36","@carla_vassiliou #prayforourbeaches🙋‍♂️🐡🐠🐟🐋🐳#Redtide#sadforourpristinebeaches🌴🐬🐋🌺 . https   twitter com carla_vassiliou status 1039982523013574658 photo 1","3217366373",FALSE,2018-09-12 21:02:10,"everyone","1039982523013574658","3217366373","en","1039982523013574658",FALSE,"Clearwater, FL","https://pbs.twimg.com/profile_images/613803080073789441/mz9mbS-z_normal.jpg",FALSE,"carla_vassiliou","2015-04-28T14:31:17.000Z","Carlav_Salt life","Adventurous beach Lover. Living my best life 🧬💓",NA,NA,"07d9ced29ec80000",0,0,0,0,0,120,384,2301,15,"@carla_vassiliou #prayforourbeaches🙋‍♂️🐡🐠🐟🐋🐳#Redtide#sadforourpristinebeaches🌴🐬🐋🌺 https://t.co/z3WQzdjp4S"
"37","Red Tide: Is Florida seafood safe to eat? Some is, some not.  @lreiley has the answers.    via @TB_Times #RedTide #foodtravelchat. http   www tampabay com news business agriculture Red Tide Is Florida seafood safe to eat _171735760",NA,FALSE,2018-09-13 13:13:35,"everyone","1040226989863522304","15518828","en","1040226989863522304",FALSE,"St. Petersburg, Fla.","https://pbs.twimg.com/profile_images/744440755456966656/bid9_O7Z_normal.jpg",TRUE,"SharonKWn","2008-07-21T18:36:22.000Z","Sharon Kennedy Wynne","Sharon Kennedy Wynne, entertainment & events writer, editor at the Tampa Bay Times @TB_Times. Mom, foodie, news junkie & fan of rollercoasters and theme parks",NA,"https://t.co/nqGE2gcEFd","26b27cadf61e2e58",0,0,0,0,0,2889,1296,15437,84,"Red Tide: Is Florida seafood safe to eat? Some is, some not.  @lreiley has the answers.   https://t.co/VIYjrZYwv8 via @TB_Times #RedTide #foodtravelchat"
"38","Dad comes to visit us for the first time in #florida and we feed him to sharks! We then walked him straight out to the #redtide. Anyone else up for a visit? 🦈😷❗️😂 #clearwateraquarium… . https   www instagram com p BnrbkcnHAkn",NA,FALSE,2018-09-13 19:48:59,"everyone","1040326494072045574","728977637050220546","en","1040326494072045574",FALSE,"Clearwater, FL","https://pbs.twimg.com/profile_images/1166030721061928963/7z0LSRdg_normal.jpg",FALSE,"art4theppl","2016-05-07T15:59:47.000Z","Steph Hargrove","I make art to advance social and environmental causes. 💚💪🌎🌳🎨","1261336221541957634","https://t.co/nIVBPlidju","700eeb799fa55a4b",0,0,0,0,0,58,335,857,2,"Dad comes to visit us for the first time in #florida and we feed him to sharks! We then walked him straight out to the #redtide. Anyone else up for a visit? 🦈😷❗️😂 #clearwateraquarium… https://t.co/15rA9HLCTE"
"39","Just when I thought we were safe from the #RedTide I swim right into a snapper corpse. ",NA,FALSE,2018-09-13 23:54:54,"everyone","1040388382533271552","537637786","en","1040388382533271552",FALSE,NA,"https://pbs.twimg.com/profile_images/1562968712302534656/HWiM3HSQ_normal.jpg",FALSE,"rissa_poole","2012-03-26T22:59:22.000Z","Marissa Poole","Proverbs 31:26",NA,NA,"700eeb799fa55a4b",0,0,0,0,0,301,401,5538,0,"Just when I thought we were safe from the #RedTide I swim right into a snapper corpse"
"40","Sad, dead fish at Honeymoon Island #redtide @FOX13News . https   twitter com ChristieoTV status 1040635255315673088 photo 1",NA,FALSE,2018-09-14 16:15:53,"everyone","1040635255315673088","403580377","en","1040635255315673088",FALSE,"Tampa, FL","https://pbs.twimg.com/profile_images/1177594552779186176/K44Q0Hw8_normal.jpg",TRUE,"ChristieoTV","2011-11-02T18:06:43.000Z","Christie O'Sullivan","Social media producer, storyteller, teaching businesses how to turn followers into customers. Cheese, coffee addict. Hockey is life 🏒",NA,"https://t.co/nA4xZ1H6oq","608a091166e5ddb0",3,0,6,0,0,906,957,3579,38,"Sad, dead fish at Honeymoon Island #redtide @FOX13News https://t.co/gj8TyA0V8L"
"41","Damn the red tide made it’s way to clearwater ☹️. ",NA,FALSE,2018-09-16 13:53:01,"everyone","1041324077582041088","1320583322","en","1041324077582041088",FALSE,"Florida, USA","https://pbs.twimg.com/profile_images/1604824525128060929/U5VqUOY7_normal.jpg",FALSE,"coddeee","2013-04-01T15:34:58.000Z","cody","you only have one life to make your dreams come true 🙏",NA,NA,"4ad609c5e10fc033",0,0,3,0,0,433,211,30946,3,"Damn the red tide made it’s way to clearwater ☹️"
"42","@StephenKing Love it! ""Red Tide Rick."". ","2233154425",FALSE,2018-09-19 07:00:13,"everyone","1042155609364283392","3047057417","en","1042307356208623616",FALSE,"Palm Harbor, Florida","https://pbs.twimg.com/profile_images/1171482622037331969/b_1sP8Xz_normal.jpg",FALSE,"cdurbin2112","2015-02-20T15:30:10.000Z","Chuck Durbin","Director, Time Out of Time, Indie Feature, Screenwriter, Supporting Film in Florida, Member of theTampa Bay Film Society, Supporter for Indie Films.",NA,"https://t.co/OxzVsE6hfN","c5a8a3c8523b835e",0,0,2,0,0,4886,5494,3710,60,"@StephenKing Love it! ""Red Tide Rick."""
"43","My friend took this picture over the weekend of St. Pete Beach littered with dead fish thanks to red tide. @AndrewGillum how do you plan to address this if elected governor? #florida #redtide . https   twitter com ARichmondnews status 1042395150310363136 photo 1",NA,FALSE,2018-09-19 12:49:05,"everyone","1042395150310363136","2506915454","en","1042395150310363136",FALSE,"FL","https://pbs.twimg.com/profile_images/1532468103426236423/TNcc0JSy_normal.jpg",FALSE,"ashleytweets216","2014-05-19T09:19:55.000Z","Corgmom","#CorgiCrew 🐶 IG: @ashleydrichmond","1537256171236737025",NA,"e54569d90c7032c0",0,1,1,0,0,1355,953,22913,42,"My friend took this picture over the weekend of St. Pete Beach littered with dead fish thanks to red tide. @AndrewGillum how do you plan to address this if elected governor? #florida #redtide https://t.co/jfibbS1jM3"
"44","No sign of #RedTide anywhere in #Tarponsprings ! Come out on our boat trips to enjoy the clear, calm water and great weather for #scubadiving trips and #fishingcharters  
🌊👌😎⛵️🎣 . https   twitter com NarcosisScubaCe status 1042410231257591808 photo 1",NA,FALSE,2018-09-19 13:49:00,"everyone","1042410231257591808","1029015884","en","1042410231257591808",FALSE,"528 East Tarpon Avenue","https://pbs.twimg.com/profile_images/1620791927103782916/YwLGsLSP_normal.jpg",FALSE,"NarcosisScubaCe","2012-12-22T18:21:32.000Z","#Narcosis Scuba","(727)-934-DIVE (3483)",NA,"https://t.co/vWBBssA62N","4ad609c5e10fc033",2,3,3,1,0,156,227,1926,0,"No sign of #RedTide anywhere in #Tarponsprings ! Come out on our boat trips to enjoy the clear, calm water and great weather for #scubadiving trips and #fishingcharters  
🌊👌😎⛵️🎣 https://t.co/0FdhkUTBsT"
"45","@NarcosisScubaCe @1ChordWonder Sweet
 
☂️😇☂️ 
Fallout101 . https   www rawstory com 2018 09 just not montana tavern refuses donald trump jr kimberly guilfoyle   W6GdhOhb0vc twitter. https   twitter com aiwandia status 1042423268991352832 photo 1","1029015884",FALSE,2018-09-19 14:40:49,"everyone","1042410231257591808","920774385866129408","en","1042423268991352832",FALSE,"Brought to you by the Richard Blum Poverty Institute.","https://pbs.twimg.com/profile_images/923702975536574464/O8kgLxTf_normal.jpg",FALSE,"aiwandia","2017-10-18T22:11:35.000Z","Aiwandia","It's been a long time coming, gonna be a long time gone, and it appears to be a law. Time, such a long long time before the dawn.☂️☂️☂️☂️☂️",NA,NA,NA,0,1,0,0,0,16,426,2525,1,"@NarcosisScubaCe @1ChordWonder Sweet
https://t.co/iztpyNzzAc 
☂️😇☂️ 
Fallout101 https://t.co/IG6uQWcUbt"
"46","@aiwandia @NarcosisScubaCe FUCK OFF!. ","920774385866129408",FALSE,2018-09-19 14:48:46,"everyone","1042410231257591808","23024891","en","1042425270517555200",FALSE,"USA","https://pbs.twimg.com/profile_images/1356119699730411520/QTtDdO40_normal.jpg",FALSE,"1ChordWonder","2009-03-06T03:39:03.000Z","JS™","I do NOT shut up!
Truth Social - @1chordwonder

Calling out #MSM #PublicOfficials #Perverts #Abusers #Greed #Apathy #LookAlikes #TunnelDwellers","1149535945533710336",NA,NA,0,0,0,0,0,3538,3547,186360,31,"@aiwandia @NarcosisScubaCe FUCK OFF!"
"47","@NarcosisScubaCe How much are the dive charters?. ","1029015884",FALSE,2018-09-19 16:31:11,"everyone","1042410231257591808","358464377","en","1042451042670178304",FALSE,"3rd Rock from the Sun","https://pbs.twimg.com/profile_images/1349060470859206656/wyTmqUPf_normal.jpg",TRUE,"AntonioParis","2011-08-19T23:49:31.000Z","Antonio Paris","Astrophysicist, Explorer, and Combat Veteran.","1609875199058448385","https://t.co/vqAXrEZUot",NA,0,0,0,0,0,373970,135569,56739,1933,"@NarcosisScubaCe How much are the dive charters?"
"48","Locals schooled me on the unfortunate Red Tide epidemic. I had no idea.... 🐟 🐢. ",NA,FALSE,2018-09-20 05:08:11,"everyone","1042641550457675776","372097739","en","1042641550457675776",FALSE,"Ponte Vedra Beach, FL","https://pbs.twimg.com/profile_images/1589537081222742017/U5yjyAik_normal.jpg",FALSE,"KiDxTWEETx","2011-09-12T03:48:43.000Z","⚜️ ØPTIMUS  GALACTUS 💫","“Rest At The End, Not In The Middle” KB24[8] 🕊","1578083610577485830",NA,"700eeb799fa55a4b",0,0,0,0,0,1030,1164,87323,15,"Locals schooled me on the unfortunate Red Tide epidemic. I had no idea.... 🐟 🐢"
"49","@ARichmondnews @AndrewGillum I'm very curious. Why doesn't @AndrewGillum mention this????
It's a huge topic!
His silence is so @HillaryClinton -ish! Is he trying to lose???. ","2506915454",FALSE,2018-09-20 15:29:09,"everyone","1042395150310363136","1241209424","en","1042797822876119040",FALSE,"Denver, USA","https://pbs.twimg.com/profile_images/784111103101968384/9ZQKCe1G_normal.jpg",FALSE,"AstralLobo","2013-03-04T12:06:22.000Z","StarWolf","@polarbearpalacelouisville on Instagram
Protect wolves, polar bears & old ladies
#Colorado
#Cats #Wolves #MountainLions #Jazz #UniversalBasicIncome #FreeNarnia",NA,NA,NA,0,0,0,0,0,2265,3632,55470,121,"@ARichmondnews @AndrewGillum I'm very curious. Why doesn't @AndrewGillum mention this????
It's a huge topic!
His silence is so @HillaryClinton -ish! Is he trying to lose???"
"50","Red tide may be of the most horrifying things I have ever seen and most sickening thing I’ve ever smelt. ",NA,FALSE,2018-09-21 05:10:37,"everyone","1043004551295422464","171480118","en","1043004551295422464",FALSE,"Tampa, FL","https://pbs.twimg.com/profile_images/1552807212929744896/tNaMJWh6_normal.jpg",FALSE,"ceVascoDaGama","2010-07-27T12:57:30.000Z","Andrew","legal assistant // public defender",NA,NA,"26b27cadf61e2e58",0,0,3,0,0,215,168,7863,4,"Red tide may be of the most horrifying things I have ever seen and most sickening thing I’ve ever smelt"
"51","Unfortunately, the dreaded red tide has reached us at our beloved honeymoon island. We could use volunteer help to speed up the process to get our beaches back. If you or your family can help, please call 727-469-5942. Your city thanks you!. ",NA,FALSE,2018-09-21 11:52:10,"everyone","1043105604024393728","238568234","en","1043105604024393728",FALSE,"Dunedin, FL","https://pbs.twimg.com/profile_images/1247165879021760513/kmjZilsz_normal.jpg",FALSE,"jeffgow4","2011-01-15T13:41:14.000Z","Jeff Gow","I was born and raised in Dunedin and am proud to be a city commissioner.  I am married to my wife Carin and have two lovely children Lindsey and Chelsea.",NA,NA,"608a091166e5ddb0",3,1,3,0,0,203,336,500,0,"Unfortunately, the dreaded red tide has reached us at our beloved honeymoon island. We could use volunteer help to speed up the process to get our beaches back. If you or your family can help, please call 727-469-5942. Your city thanks you!"
"52","ESCAPING RED TIDE: Fred Howard Beach in Tarpon Springs has been busy lately! They haven’t had a single issue with #RedTide. I spoke with families that drove from Sarasota &amp; Clearwater. @abcactionnews 4 &amp; 5 NEW HOPE for all #Pinellas beaches @TarponSprings @PinellasCoNews . https   twitter com SarahHollenbeck status 1043189858716594181 photo 1",NA,FALSE,2018-09-21 17:26:58,"everyone","1043189858716594181","19272161","en","1043189858716594181",FALSE,"St Petersburg, FL","https://pbs.twimg.com/profile_images/1152053776548847617/b6vHLltq_normal.jpg",TRUE,"SarahHollenbeck","2009-01-21T02:39:00.000Z","Sarah J. Hollenbeck","TV News in-depth storytelling manager @abcactionnews, Chicago native, @mizzou journalism alum, mom, dog lover. IL-MO-FL-KS-back to FL",NA,"https://t.co/bBF2G5DfCy","07d9c9a3b3084003",3,1,6,0,0,4639,2083,13689,182,"ESCAPING RED TIDE: Fred Howard Beach in Tarpon Springs has been busy lately! They haven’t had a single issue with #RedTide. I spoke with families that drove from Sarasota &amp; Clearwater. @abcactionnews 4 &amp; 5 NEW HOPE for all #Pinellas beaches @TarponSprings @PinellasCoNews https://t.co/YQnS6F8FqR"
"53","Since #redtide took over the local beaches, I have to find my zen elsewhere. 🏝🎨🙃 #mandalasketchbook #mandalameditation #floridabeachlife #redtidesucks #missingthebeach #mandalaart @… . https   www instagram com p Bn_8NFhHlRD",NA,FALSE,2018-09-21 18:59:50,"everyone","1043213231324635136","728977637050220546","en","1043213231324635136",FALSE,"Clearwater, FL","https://pbs.twimg.com/profile_images/1166030721061928963/7z0LSRdg_normal.jpg",FALSE,"art4theppl","2016-05-07T15:59:47.000Z","Steph Hargrove","I make art to advance social and environmental causes. 💚💪🌎🌳🎨","1261336221541957634","https://t.co/nIVBPlidju","700eeb799fa55a4b",0,0,0,0,0,58,335,857,2,"Since #redtide took over the local beaches, I have to find my zen elsewhere. 🏝🎨🙃 #mandalasketchbook #mandalameditation #floridabeachlife #redtidesucks #missingthebeach #mandalaart @… https://t.co/HXXhxCZ4XZ"
"54","@SarahHollenbeck @abcactionnews @TarponSprings @PinellasCoNews Need to spend some money on Fred Howard #makebigger #beach-beautify. ","19272161",FALSE,2018-09-22 11:23:19,"everyone","1043189858716594181","1028463488","en","1043460730312372224",FALSE,"Trinity Florida","https://pbs.twimg.com/profile_images/739891709480423424/0mRS7y0v_normal.jpg",FALSE,"BeckyNewell65","2012-12-22T13:01:19.000Z","Becky Newell","Living the Life in Florida!",NA,NA,NA,0,0,0,0,0,63,169,3018,2,"@SarahHollenbeck @abcactionnews @TarponSprings @PinellasCoNews Need to spend some money on Fred Howard #makebigger #beach-beautify"
"55","f red tide bro....my nose is on fire. ",NA,FALSE,2018-09-23 04:01:17,"everyone","1043711876172075008","153555676","en","1043711876172075008",FALSE,NA,"https://pbs.twimg.com/profile_images/1604225269203668995/-Anve20u_normal.jpg",FALSE,"tiarakamm","2010-06-08T21:35:17.000Z","tiara 🧚🏽","USF alum ♐️","1603953760039886848",NA,"e54569d90c7032c0",0,0,0,0,0,455,237,64724,10,"f red tide bro....my nose is on fire"
"56","Still no more red tide  . https   www mapmywalk com workout 3165951244",NA,FALSE,2018-09-25 15:11:00,"everyone","1044605191805423616","62637676","en","1044605191805423616",FALSE,NA,"https://pbs.twimg.com/profile_images/3547030168/5c9ebaa635ac4cbe03341523ad3da715_normal.jpeg",FALSE,"lambertwit","2009-08-03T22:18:03.000Z","John F. Lambert","",NA,"http://t.co/GlfIVJJxDU","700eeb799fa55a4b",0,0,0,0,0,57,188,804,0,"Still no more red tide  https://t.co/ucDmXwkRSD"
"57","RED TIDE CONDITIONS CONTINUE TO IMPROVE! Check out @MyClearwater today. The @SBAgov just opened new loans for businesses in #Pinellas suffering from #RedTide. The good news: it seems like crowds are trickling back. @PinellasCoNews @abcactionnews . https   twitter com SarahHollenbeck status 1044648232566095874 video 1",NA,FALSE,2018-09-25 18:02:01,"everyone","1044648232566095874","19272161","en","1044648232566095874",FALSE,"St Petersburg, FL","https://pbs.twimg.com/profile_images/1152053776548847617/b6vHLltq_normal.jpg",TRUE,"SarahHollenbeck","2009-01-21T02:39:00.000Z","Sarah J. Hollenbeck","TV News in-depth storytelling manager @abcactionnews, Chicago native, @mizzou journalism alum, mom, dog lover. IL-MO-FL-KS-back to FL",NA,"https://t.co/bBF2G5DfCy","700eeb799fa55a4b",3,0,7,0,0,4639,2083,13689,182,"RED TIDE CONDITIONS CONTINUE TO IMPROVE! Check out @MyClearwater today. The @SBAgov just opened new loans for businesses in #Pinellas suffering from #RedTide. The good news: it seems like crowds are trickling back. @PinellasCoNews @abcactionnews https://t.co/VYRZVlQ1ph"
"58","Good discussion at the Barrier Islands Government Council meeting re: #redtide response, upgrading #utilities and rescuing injured #seabirds. #scientisitinthesenate #PinellasCounty #crossforsenate . https   twitter com LindsayCrossFL status 1044938880716337154 photo 1",NA,FALSE,2018-09-26 13:16:57,"everyone","1044938880716337154","1028683289622663168","en","1044938880716337154",FALSE,"Florida, USA","https://pbs.twimg.com/profile_images/1028683558704082945/KRgbnvPd_normal.jpg",FALSE,"LindsayCrossFL","2018-08-12T16:43:03.000Z","Rep. Lindsay Cross","Representative for Florida House District 60. Environmental Scientist. Product of Public Schools. Health and Wellness Professional. Nature Lover.",NA,"https://t.co/aiqZT1kymC","07ea8d4bc3d8ec34",0,0,0,0,0,1268,443,851,29,"Good discussion at the Barrier Islands Government Council meeting re: #redtide response, upgrading #utilities and rescuing injured #seabirds. #scientisitinthesenate #PinellasCounty #crossforsenate https://t.co/oZzR2jBdGG"
"59","What’s red tide😉😉#FakeNews . https   twitter com Allithatgirlfan status 1046025169322545152 video 1",NA,FALSE,2018-09-29 13:13:29,"everyone","1046025169322545152","873021568405864448","en","1046025169322545152",FALSE,"Up your ass","https://pbs.twimg.com/profile_images/1614990383116701696/1jxCGd51_normal.jpg",FALSE,"tolandscapin","2017-06-09T03:38:56.000Z","🍢 TheOneandOnly TheDon 🍢",". The OG of You Do You I'll Do Me. #FSU #Elite🍢🍢 #ItsaBucsLife #EnglishBulldog#SirDiesel🐶#UnleashedBullies","1301306500804153344",NA,"700eeb799fa55a4b",0,0,0,0,0,380,444,39623,3,"What’s red tide😉😉#FakeNews https://t.co/zybmeWjDlk"
"60","Red tide is gone. Time to start day drinking @ Edge Hotel . https   www instagram com p BoZdpzcBzyo",NA,FALSE,2018-10-01 16:52:21,"everyone","1046805024871870464","423725548","en","1046805024871870464",FALSE,"Islip, NY","https://pbs.twimg.com/profile_images/1334841952467083264/aH6HnB0Z_normal.jpg",FALSE,"DanielPWiseman","2011-11-28T21:25:38.000Z","Chef Daniel Wiseman","Chef Daniel Wiseman has often been referred to as the Sultan of Sauce, The Willy Wonka of Wings.American Republican Patriot",NA,NA,"700eeb799fa55a4b",0,0,0,0,0,4685,5084,2520,33,"Red tide is gone. Time to start day drinking @ Edge Hotel https://t.co/KhY0yplBFF"
"61","I’ll have a live report at 6:30 on places FWC says it’s safe to swim. #redtide . https   twitter com MyFWC status 1047958443041206272",NA,FALSE,2018-10-05 09:59:13,"everyone","1048150609571012609","455095674","en","1048150609571012609",FALSE,"Tampa, FL","https://pbs.twimg.com/profile_images/1512239271129849856/YrwFDBOQ_normal.jpg",TRUE,"EmeraldMorrow","2012-01-04T18:42:14.000Z","Emerald Morrow (WTSP)","🔍Investigative reporter/anchor @10TampaBay (CBS) |🏆3x Emmy winner | 2x @NorthwesternU alum💜| Stl made, Northside raised | Lefty🖐🏿| Love to: DIY🔨sew🧵skate","1602398889071484929","https://t.co/KCEXKvlb4Z","4ad609c5e10fc033",2,1,0,0,0,2911,1311,8258,96,"I’ll have a live report at 6:30 on places FWC says it’s safe to swim. #redtide https://t.co/v1WtKJu1dk"
"62","@EmeraldMorrow Well... it was ""safe"" to swim monday... because test results from samples were back... so has FWC tested water at every beach? And while they are at it, instead of just testing waters, how about the sands as well. Since the watered is filtered through those sands. Wanna lay out?. ","455095674",FALSE,2018-10-05 16:42:49,"everyone","1048150609571012609","578516563","en","1048252176756350976",FALSE,NA,"https://pbs.twimg.com/profile_images/1511849726953545737/PVAmk6PV_normal.jpg",FALSE,"gporter812","2012-05-13T00:32:41.000Z","gary","Proud kid raised in a barn. My playgrounds were on the backside of 🐎racetracks.

It is easier to fool the people, than to convince them they have been fooled.","1598475194154340353",NA,NA,0,0,0,0,0,438,413,53379,3,"@EmeraldMorrow Well... it was ""safe"" to swim monday... because test results from samples were back... so has FWC tested water at every beach? And while they are at it, instead of just testing waters, how about the sands as well. Since the watered is filtered through those sands. Wanna lay out?"
"63","As Hurricane #Michael churns, @lreiley says Fla stone crabbers hope this might be just what they need after a year of #RedTide and low hauls  via @TB_Times. https   www google com amp s www tampabay com features consumer No claws for concern Hurricane Michael could be good news for stone crab season _172509824 3ftemplate amp",NA,FALSE,2018-10-10 10:57:04,"everyone","1049977105935753216","15518828","en","1049977105935753216",FALSE,"St. Petersburg, Fla.","https://pbs.twimg.com/profile_images/744440755456966656/bid9_O7Z_normal.jpg",TRUE,"SharonKWn","2008-07-21T18:36:22.000Z","Sharon Kennedy Wynne","Sharon Kennedy Wynne, entertainment & events writer, editor at the Tampa Bay Times @TB_Times. Mom, foodie, news junkie & fan of rollercoasters and theme parks",NA,"https://t.co/nqGE2gcEFd","26b27cadf61e2e58",1,0,1,0,0,2889,1296,15437,84,"As Hurricane #Michael churns, @lreiley says Fla stone crabbers hope this might be just what they need after a year of #RedTide and low hauls https://t.co/kFctqr3TEy via @TB_Times"
"64","Well ..... #hurricanemichael2018 is gone but #redtide is back and man does it stink out here on #IRB   😩🤮. ",NA,FALSE,2018-10-11 18:51:08,"everyone","1050458796609466368","297401450","en","1050458796609466368",FALSE,"Indian Rocks Beach, FL","https://pbs.twimg.com/profile_images/1380123608723390469/H-MUEm6e_normal.jpg",FALSE,"RobinMIsaacs","2011-05-12T13:14:20.000Z","🌻Robin🌻","TB BUCS 🏈& TB BOLTS⚡️ TAMPA Bay!!! ❤️❤️",NA,NA,"07ea8d4bc3d8ec34",0,0,0,0,0,224,741,21861,1,"Well ..... #hurricanemichael2018 is gone but #redtide is back and man does it stink out here on #IRB   😩🤮"
"65","@HunterDPhoenix A naturally occurring algae that can have massive blooms that kill fish and marine life. Also a respiratory irritant. Possibly caused by excessive amounts of fertilizer making its way into the water.. ","3043210184",FALSE,2018-10-16 11:59:29,"everyone","1051917212297191426","915202580883615744","en","1052167143335387136",FALSE,"Dunedin, FL","https://pbs.twimg.com/profile_images/1572381145278414849/hw49gKRE_normal.jpg",FALSE,"KipAuthor","2017-10-03T13:11:13.000Z","Kip Koelsch Author","Author of Wendall's Lullaby & Delphys Rising and the space opera Saga of the Cerulean Universe. Paddler. Mountain biker. Runner. Ocean-lover. Cat dad. Hooband.","1158851246612238339","https://t.co/SvlLnD8r7B","608a091166e5ddb0",0,1,1,0,0,6333,6944,31865,85,"@HunterDPhoenix A naturally occurring algae that can have massive blooms that kill fish and marine life. Also a respiratory irritant. Possibly caused by excessive amounts of fertilizer making its way into the water."
"66","@USRepKCastor is hosting a red tide roundtable at PSTA with @CharlieCrist, @SenBillNelson and PSTA Board Chair @Janet4Pinellas. . https   twitter com RidePSTA status 1052567600578871296 photo 1","1880674038",FALSE,2018-10-17 14:30:46,"everyone","1052567600578871296","122469460","en","1052567600578871296",FALSE,"Pinellas County Florida","https://pbs.twimg.com/profile_images/1544348983937695744/tA3Zryeq_normal.jpg",FALSE,"RidePSTA","2010-03-12T20:39:59.000Z","PSTA","Local and national public transportation news and info from the Pinellas Suncoast Transit Authority, the public transit provider in Pinellas County, Florida.","1620760210238218240","https://t.co/OlaIWe65Ed","07d9ca3769084001",3,0,7,1,0,4049,590,9383,135,"@USRepKCastor is hosting a red tide roundtable at PSTA with @CharlieCrist, @SenBillNelson and PSTA Board Chair @Janet4Pinellas. https://t.co/cPKVYQA5Iv"
"67","PSTA Board Chair @Janet4Pinellas participated in a red tide roundtable #today hosted by @USRepKCastor at PSTA. . https   twitter com RidePSTA status 1052587235701342208 photo 1",NA,FALSE,2018-10-17 15:48:47,"everyone","1052587235701342208","122469460","en","1052587235701342208",FALSE,"Pinellas County Florida","https://pbs.twimg.com/profile_images/1544348983937695744/tA3Zryeq_normal.jpg",FALSE,"RidePSTA","2010-03-12T20:39:59.000Z","PSTA","Local and national public transportation news and info from the Pinellas Suncoast Transit Authority, the public transit provider in Pinellas County, Florida.","1620760210238218240","https://t.co/OlaIWe65Ed","07d9ca3769084001",3,0,6,1,0,4049,590,9383,135,"PSTA Board Chair @Janet4Pinellas participated in a red tide roundtable #today hosted by @USRepKCastor at PSTA. https://t.co/8chdme5D7c"
"68","HAPPY FRIDAY! Wow, it’s a gorgeous day at @IHeartIRB Thanks to offshore winds, the red tide is staying away from our beaches. Just check out that water! #FallInFlorida #LoveFL #TampaBay #PinellasCounty @abcactionnews @VISITFLORIDA @VSPC . https   twitter com SarahHollenbeck status 1053330994189795328 photo 1",NA,FALSE,2018-10-19 17:04:13,"everyone","1053330994189795328","19272161","en","1053330994189795328",FALSE,"St Petersburg, FL","https://pbs.twimg.com/profile_images/1152053776548847617/b6vHLltq_normal.jpg",TRUE,"SarahHollenbeck","2009-01-21T02:39:00.000Z","Sarah J. Hollenbeck","TV News in-depth storytelling manager @abcactionnews, Chicago native, @mizzou journalism alum, mom, dog lover. IL-MO-FL-KS-back to FL",NA,"https://t.co/bBF2G5DfCy","07d9f60587c81001",1,1,2,0,0,4639,2083,13689,182,"HAPPY FRIDAY! Wow, it’s a gorgeous day at @IHeartIRB Thanks to offshore winds, the red tide is staying away from our beaches. Just check out that water! #FallInFlorida #LoveFL #TampaBay #PinellasCounty @abcactionnews @VISITFLORIDA @VSPC https://t.co/GkvFPgnSMh"
"69","@SarahHollenbeck @IHeartIRB @abcactionnews @VISITFLORIDA @VSPC Just as beautiful a few miles north on #ClearwaterBeach 🙂 . https   twitter com JasonBeisel status 1053333172795174912 video 1","19272161",FALSE,2018-10-19 17:12:53,"everyone","1053330994189795328","365605146","en","1053333172795174912",FALSE,"St. Petersburg, FL","https://pbs.twimg.com/profile_images/1101188615479197697/LybEZFot_normal.jpg",TRUE,"JasonBeisel","2011-08-31T18:27:38.000Z","Jason Beisel","Public Information Officer | Treasure Island, FL. Recovering TV journalist. Indiana guy turned beach enthusiast. (Opinions and views are mine alone)",NA,"https://t.co/NoXhRp9zfK",NA,0,1,2,0,0,2444,1562,19193,90,"@SarahHollenbeck @IHeartIRB @abcactionnews @VISITFLORIDA @VSPC Just as beautiful a few miles north on #ClearwaterBeach 🙂 https://t.co/mIWhJMAC2b"
"70","@JasonBeisel @IHeartIRB @abcactionnews @VISITFLORIDA @VSPC Yay! That’s so good to hear!. ","365605146",FALSE,2018-10-19 17:14:53,"everyone","1053330994189795328","19272161","en","1053333676048769024",FALSE,"St Petersburg, FL","https://pbs.twimg.com/profile_images/1152053776548847617/b6vHLltq_normal.jpg",TRUE,"SarahHollenbeck","2009-01-21T02:39:00.000Z","Sarah J. Hollenbeck","TV News in-depth storytelling manager @abcactionnews, Chicago native, @mizzou journalism alum, mom, dog lover. IL-MO-FL-KS-back to FL",NA,"https://t.co/bBF2G5DfCy","07ea8d4bc3d8ec34",0,0,0,0,0,4639,2083,13689,182,"@JasonBeisel @IHeartIRB @abcactionnews @VISITFLORIDA @VSPC Yay! That’s so good to hear!"
