"","text","possibly_sensitive","author_id","created_at.x","lang","id","reply_settings","conversation_id","name","profile_image_url","verified","protected","description","username","created_at.y","public_metrics.x_retweet_count","public_metrics.x_reply_count","public_metrics.x_like_count","public_metrics.x_quote_count","public_metrics.x_impression_count","public_metrics.y_followers_count","public_metrics.y_following_count","public_metrics.y_tweet_count","public_metrics.y_listed_count","in_reply_to_user_id","pinned_tweet_id","location","url","geo_place_id","text_with_display_links","reply.to.thread.no.term"
"278","@PaulCogan If they faced prison rather than ire, they might do something.. ",FALSE,"20518171",2021-08-13 13:39:47,"en","1426176661557440525","everyone","1426176359395643392","James Doyle","https://pbs.twimg.com/profile_images/1409952851338530816/OAt1lKaB_normal.jpg",FALSE,FALSE,"Snarky renaissance man, Commodore.  Retired UCI-Computer Sciences.  W6QLE.  Emergency Responder/CERT TTT.  Science & facts exist.#Resist","priusjames","2009-02-10T15:04:05.000Z",0,0,1,0,0,13445,13979,62264,17,"110194870","1357430838338543616","Orange County, CA","https://t.co/glPErIyv8k",NA,"@PaulCogan If they faced prison rather than ire, they might do something.",TRUE
"279","RT @Mistyfied352: Experts have linked Florida officials' April decision to pump Piney Point  wastewater into Tampa Bay to causing the red tide deaths of 1700 TONS of sea life in Pinellas County alone. #DeathSantis still refuses to issue a state of emergency. #DemCastFL  . https   www commondreams org news 2021 08 09 corporate polluters and desantis face ire hundreds tons sea life dead florida",FALSE,"330820947",2021-08-13 13:40:02,"en","1426176723255644165","everyone","1426176723255644165","Suburban Mom for Democracy","https://pbs.twimg.com/profile_images/1326070097014710272/1g8ApNdq_normal.jpg",FALSE,FALSE,"Independent. Pro Democracy. Russian warship go f#*k yourself. Abortion is Healthcare. Codify Roe.","egoteprovoco99","2011-07-07T06:16:23.000Z",321,0,0,0,0,413,4188,18949,0,NA,NA,NA,NA,NA,"RT @Mistyfied352: Experts have linked Florida officials' April decision to pump Piney Point  wastewater into Tampa Bay to causing the red tide deaths of 1700 TONS of sea life in Pinellas County alone. #DeathSantis still refuses to issue a state of emergency. #DemCastFL  https://t.co/BnPHioFTe7",FALSE
"280","RT @PaulCogan: Experts have linked Florida officials' April decision to pump Piney Point  wastewater into Tampa Bay to causing the red tide deaths of 1700 TONS of sea life in Pinellas County alone. #DeathSantis still refuses to issue a state of emergency. #DemCastFL
. https   www commondreams org news 2021 08 09 corporate polluters and desantis face ire hundreds tons sea life dead florida",FALSE,"213132098",2021-08-13 13:40:13,"en","1426176768902270976","everyone","1426176768902270976","Rick Adams","https://pbs.twimg.com/profile_images/426326228438507521/Y_ARjKG-_normal.jpeg",FALSE,FALSE,"Actor, Artist, Musician, Writer, I.T. Tech B.A., Tennis Player, Fitness Coach, Lighting Designer, Audio Tech, Roadie, Realist, Dreamer, Traveller. Support 🇺🇦","RickSydney","2010-11-08T01:51:02.000Z",3,0,0,0,0,5128,5089,75373,69,NA,"1348496367983890440","Sydney, Australia 🇺🇸🇦🇺","https://t.co/7BaF0pdwUB",NA,"RT @PaulCogan: Experts have linked Florida officials' April decision to pump Piney Point  wastewater into Tampa Bay to causing the red tide deaths of 1700 TONS of sea life in Pinellas County alone. #DeathSantis still refuses to issue a state of emergency. #DemCastFL
https://t.co/pQYLZrsc6n",FALSE
"281","RT @Mistyfied352: Experts have linked Florida officials' April decision to pump Piney Point  wastewater into Tampa Bay to causing the red tide deaths of 1700 TONS of sea life in Pinellas County alone. #DeathSantis still refuses to issue a state of emergency. #DemCastFL  . https   www commondreams org news 2021 08 09 corporate polluters and desantis face ire hundreds tons sea life dead florida",FALSE,"1314726969540444160",2021-08-13 13:41:00,"en","1426176966378631168","everyone","1426176966378631168","Umberto Ciccolella","https://pbs.twimg.com/profile_images/1314727183068266498/atupx_TL_normal.jpg",FALSE,FALSE,"Vote Blue in 22","UmbertoCiccole1","2020-10-10T00:38:47.000Z",321,0,0,0,0,1690,941,234072,2,NA,NA,NA,NA,NA,"RT @Mistyfied352: Experts have linked Florida officials' April decision to pump Piney Point  wastewater into Tampa Bay to causing the red tide deaths of 1700 TONS of sea life in Pinellas County alone. #DeathSantis still refuses to issue a state of emergency. #DemCastFL  https://t.co/BnPHioFTe7",FALSE
"282","RT @Mistyfied352: Experts have linked Florida officials' April decision to pump Piney Point  wastewater into Tampa Bay to causing the red tide deaths of 1700 TONS of sea life in Pinellas County alone. #DeathSantis still refuses to issue a state of emergency. #DemCastFL  . https   www commondreams org news 2021 08 09 corporate polluters and desantis face ire hundreds tons sea life dead florida",FALSE,"831577159605039105",2021-08-13 13:42:03,"en","1426177230833606664","everyone","1426177230833606664","Core bears","https://pbs.twimg.com/profile_images/1532549327020859393/lxpT3tkM_normal.jpg",FALSE,FALSE,"""I know in my core that we will be alright.' President Obama.","CoreBears","2017-02-14T18:53:39.000Z",321,0,0,0,0,2069,4516,215580,9,NA,NA,NA,NA,NA,"RT @Mistyfied352: Experts have linked Florida officials' April decision to pump Piney Point  wastewater into Tampa Bay to causing the red tide deaths of 1700 TONS of sea life in Pinellas County alone. #DeathSantis still refuses to issue a state of emergency. #DemCastFL  https://t.co/BnPHioFTe7",FALSE
"283","RT @Mistyfied352: Experts have linked Florida officials' April decision to pump Piney Point  wastewater into Tampa Bay to causing the red tide deaths of 1700 TONS of sea life in Pinellas County alone. #DeathSantis still refuses to issue a state of emergency. #DemCastFL  . https   www commondreams org news 2021 08 09 corporate polluters and desantis face ire hundreds tons sea life dead florida",FALSE,"3740201843",2021-08-13 13:44:55,"en","1426177951645814785","everyone","1426177951645814785","TrueBlueBroad","https://pbs.twimg.com/profile_images/1187319416490475521/zJvCqa58_normal.jpg",FALSE,FALSE,"Democrat  
Unions 
Pro Choice
My Dogs Your Dogs All Dogs
Ok, Cats too
Happily Attached
Love Diesel & Nala 
#VoteBlue #DragTheMuthaFuckasOutInHandcuffs","emc_mcdonald","2015-09-22T15:47:25.000Z",321,0,0,0,0,12425,13464,230622,6,NA,"1559689297745289216","My Heart's In Boston",NA,NA,"RT @Mistyfied352: Experts have linked Florida officials' April decision to pump Piney Point  wastewater into Tampa Bay to causing the red tide deaths of 1700 TONS of sea life in Pinellas County alone. #DeathSantis still refuses to issue a state of emergency. #DemCastFL  https://t.co/BnPHioFTe7",FALSE
"284","RT @Mistyfied352: Experts have linked Florida officials' April decision to pump Piney Point  wastewater into Tampa Bay to causing the red tide deaths of 1700 TONS of sea life in Pinellas County alone. #DeathSantis still refuses to issue a state of emergency. #DemCastFL  . https   www commondreams org news 2021 08 09 corporate polluters and desantis face ire hundreds tons sea life dead florida",FALSE,"808368249146642432",2021-08-13 13:46:02,"en","1426178233632972803","everyone","1426178233632972803","MarchHare #Blue Wave #Resist","https://pbs.twimg.com/profile_images/831642482282631168/B6780iQw_normal.jpg",FALSE,FALSE,"","MaryBridgeman3","2016-12-12T17:49:44.000Z",321,0,0,0,0,993,1905,160336,3,NA,NA,NA,NA,NA,"RT @Mistyfied352: Experts have linked Florida officials' April decision to pump Piney Point  wastewater into Tampa Bay to causing the red tide deaths of 1700 TONS of sea life in Pinellas County alone. #DeathSantis still refuses to issue a state of emergency. #DemCastFL  https://t.co/BnPHioFTe7",FALSE
"285","RT @Mistyfied352: Experts have linked Florida officials' April decision to pump Piney Point  wastewater into Tampa Bay to causing the red tide deaths of 1700 TONS of sea life in Pinellas County alone. #DeathSantis still refuses to issue a state of emergency. #DemCastFL  . https   www commondreams org news 2021 08 09 corporate polluters and desantis face ire hundreds tons sea life dead florida",FALSE,"63727337",2021-08-13 13:46:43,"en","1426178406023147523","everyone","1426178406023147523","B.....Vaccinated!","https://pbs.twimg.com/profile_images/1497080682/image_normal.jpg",FALSE,FALSE,"","Biohazardmom","2009-08-07T14:00:48.000Z",321,0,0,0,0,33,422,6393,0,NA,NA,NA,NA,NA,"RT @Mistyfied352: Experts have linked Florida officials' April decision to pump Piney Point  wastewater into Tampa Bay to causing the red tide deaths of 1700 TONS of sea life in Pinellas County alone. #DeathSantis still refuses to issue a state of emergency. #DemCastFL  https://t.co/BnPHioFTe7",FALSE
"286","RT @PaulCogan: Experts have linked Florida officials' April decision to pump Piney Point  wastewater into Tampa Bay to causing the red tide deaths of 1700 TONS of sea life in Pinellas County alone. #DeathSantis still refuses to issue a state of emergency. #DemCastFL
. https   www commondreams org news 2021 08 09 corporate polluters and desantis face ire hundreds tons sea life dead florida",FALSE,"358918792",2021-08-13 13:47:35,"en","1426178622604255233","everyone","1426178622604255233","BMLewis","https://pbs.twimg.com/profile_images/1403121557568851970/8EA3qxSD_normal.jpg",FALSE,FALSE,"Wife, Mother, Grandmother,  Political/news Junkie.  Teams Biden, Harris and Newsom.","BMLewis2","2011-08-20T18:35:32.000Z",3,0,0,0,0,8483,8704,661974,159,NA,NA,"United States",NA,NA,"RT @PaulCogan: Experts have linked Florida officials' April decision to pump Piney Point  wastewater into Tampa Bay to causing the red tide deaths of 1700 TONS of sea life in Pinellas County alone. #DeathSantis still refuses to issue a state of emergency. #DemCastFL
https://t.co/pQYLZrsc6n",FALSE
"287","RT @Mistyfied352: Experts have linked Florida officials' April decision to pump Piney Point  wastewater into Tampa Bay to causing the red tide deaths of 1700 TONS of sea life in Pinellas County alone. #DeathSantis still refuses to issue a state of emergency. #DemCastFL  . https   www commondreams org news 2021 08 09 corporate polluters and desantis face ire hundreds tons sea life dead florida",FALSE,"129000249",2021-08-13 13:51:24,"en","1426179584526098433","everyone","1426179584526098433","Nancy Harper","https://pbs.twimg.com/profile_images/1003017290470842368/XBS1t4Qo_normal.jpg",FALSE,FALSE,"Human resources professional, in Pa. 
trying to make a difference in this cold cruel world. And Nasty Woman. #BYEDON","nancycutlass","2010-04-02T21:51:54.000Z",321,0,0,0,0,314,2152,253740,26,NA,NA,"Schuylkill Haven, PA",NA,NA,"RT @Mistyfied352: Experts have linked Florida officials' April decision to pump Piney Point  wastewater into Tampa Bay to causing the red tide deaths of 1700 TONS of sea life in Pinellas County alone. #DeathSantis still refuses to issue a state of emergency. #DemCastFL  https://t.co/BnPHioFTe7",FALSE
"288","RT @Mistyfied352: Experts have linked Florida officials' April decision to pump Piney Point  wastewater into Tampa Bay to causing the red tide deaths of 1700 TONS of sea life in Pinellas County alone. #DeathSantis still refuses to issue a state of emergency. #DemCastFL  . https   www commondreams org news 2021 08 09 corporate polluters and desantis face ire hundreds tons sea life dead florida",FALSE,"781211240412557312",2021-08-13 13:53:01,"en","1426179990396104707","everyone","1426179990396104707","Michele Platten","https://pbs.twimg.com/profile_images/982726150190321665/P7f-7g_R_normal.jpg",FALSE,FALSE,"Government & Politics News Political News","mhplatten","2016-09-28T19:17:28.000Z",321,0,0,0,0,217,505,146885,3,NA,NA,"Davis, CA",NA,NA,"RT @Mistyfied352: Experts have linked Florida officials' April decision to pump Piney Point  wastewater into Tampa Bay to causing the red tide deaths of 1700 TONS of sea life in Pinellas County alone. #DeathSantis still refuses to issue a state of emergency. #DemCastFL  https://t.co/BnPHioFTe7",FALSE
"289","RT @Mistyfied352: Experts have linked Florida officials' April decision to pump Piney Point  wastewater into Tampa Bay to causing the red tide deaths of 1700 TONS of sea life in Pinellas County alone. #DeathSantis still refuses to issue a state of emergency. #DemCastFL  . https   www commondreams org news 2021 08 09 corporate polluters and desantis face ire hundreds tons sea life dead florida",TRUE,"751441811521040384",2021-08-13 13:55:52,"en","1426180705885868035","everyone","1426180705885868035","Dan Richardson","https://pbs.twimg.com/profile_images/1326279783035129859/LVjur-Kx_normal.jpg",FALSE,FALSE,"🤷🏻‍♂️","drich51368","2016-07-08T15:44:23.000Z",321,0,0,0,0,53,1649,2098,1,NA,"1469701273880567814","St Louis Park, MN","https://t.co/VCuZ20K4ow",NA,"RT @Mistyfied352: Experts have linked Florida officials' April decision to pump Piney Point  wastewater into Tampa Bay to causing the red tide deaths of 1700 TONS of sea life in Pinellas County alone. #DeathSantis still refuses to issue a state of emergency. #DemCastFL  https://t.co/BnPHioFTe7",FALSE
"290","RT @Mistyfied352: Experts have linked Florida officials' April decision to pump Piney Point  wastewater into Tampa Bay to causing the red tide deaths of 1700 TONS of sea life in Pinellas County alone. #DeathSantis still refuses to issue a state of emergency. #DemCastFL  . https   www commondreams org news 2021 08 09 corporate polluters and desantis face ire hundreds tons sea life dead florida",FALSE,"1251495142357426176",2021-08-13 14:00:47,"en","1426181944157655041","everyone","1426181944157655041","Shock Wave 🌊🌻☮","https://pbs.twimg.com/profile_images/1257315805491912705/o7K182Pp_normal.jpg",FALSE,FALSE,"🚫 NO DMs NO DMs 🚫
Mom/Grandmother/Retired 
RESISTing Every Day!
Save Democracy!
NO LISTS, NO FB LISTS, NO GROUPS
I Block MAGAts!!","SBWheat1","2020-04-18T12:58:30.000Z",321,0,0,0,0,10996,11590,127017,17,NA,"1494692997761486864",NA,NA,NA,"RT @Mistyfied352: Experts have linked Florida officials' April decision to pump Piney Point  wastewater into Tampa Bay to causing the red tide deaths of 1700 TONS of sea life in Pinellas County alone. #DeathSantis still refuses to issue a state of emergency. #DemCastFL  https://t.co/BnPHioFTe7",FALSE
"291","RT @Mistyfied352: Experts have linked Florida officials' April decision to pump Piney Point  wastewater into Tampa Bay to causing the red tide deaths of 1700 TONS of sea life in Pinellas County alone. #DeathSantis still refuses to issue a state of emergency. #DemCastFL  . https   www commondreams org news 2021 08 09 corporate polluters and desantis face ire hundreds tons sea life dead florida",FALSE,"751204426401153024",2021-08-13 14:01:21,"en","1426182088856834050","everyone","1426182088856834050","MeganDeborah","https://pbs.twimg.com/profile_images/1325063066556444672/jOHjbjdS_normal.jpg",FALSE,FALSE,"","MorantPatrice","2016-07-08T00:01:07.000Z",321,0,0,0,0,24,639,7828,0,NA,NA,NA,NA,NA,"RT @Mistyfied352: Experts have linked Florida officials' April decision to pump Piney Point  wastewater into Tampa Bay to causing the red tide deaths of 1700 TONS of sea life in Pinellas County alone. #DeathSantis still refuses to issue a state of emergency. #DemCastFL  https://t.co/BnPHioFTe7",FALSE
"292","RT @Mistyfied352: Experts have linked Florida officials' April decision to pump Piney Point  wastewater into Tampa Bay to causing the red tide deaths of 1700 TONS of sea life in Pinellas County alone. #DeathSantis still refuses to issue a state of emergency. #DemCastFL  . https   www commondreams org news 2021 08 09 corporate polluters and desantis face ire hundreds tons sea life dead florida",FALSE,"1356031192391245827",2021-08-13 14:01:45,"en","1426182186667937793","everyone","1426182186667937793","Susan Victor","https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png",FALSE,FALSE,"","SusanVi27800489","2021-02-01T00:07:05.000Z",321,0,0,0,0,95,295,59646,1,NA,NA,NA,NA,NA,"RT @Mistyfied352: Experts have linked Florida officials' April decision to pump Piney Point  wastewater into Tampa Bay to causing the red tide deaths of 1700 TONS of sea life in Pinellas County alone. #DeathSantis still refuses to issue a state of emergency. #DemCastFL  https://t.co/BnPHioFTe7",FALSE
"293","RT @Mistyfied352: Experts have linked Florida officials' April decision to pump Piney Point  wastewater into Tampa Bay to causing the red tide deaths of 1700 TONS of sea life in Pinellas County alone. #DeathSantis still refuses to issue a state of emergency. #DemCastFL  . https   www commondreams org news 2021 08 09 corporate polluters and desantis face ire hundreds tons sea life dead florida",FALSE,"792723840405233672",2021-08-13 14:05:00,"en","1426183007342370819","everyone","1426183007342370819","an3ita5 🌊#bluecrew","https://pbs.twimg.com/profile_images/1156252654537990144/Z7UWBU4E_normal.jpg",FALSE,FALSE,"#resist #FBR #bluewave2022-24, against electoral college & NRA, imprison trump-Alt acct is @anitafellows4 
please follow  both accts TY","An3ita5","2016-10-30T13:44:26.000Z",321,0,0,0,0,15812,16519,142028,15,NA,NA,"United States",NA,NA,"RT @Mistyfied352: Experts have linked Florida officials' April decision to pump Piney Point  wastewater into Tampa Bay to causing the red tide deaths of 1700 TONS of sea life in Pinellas County alone. #DeathSantis still refuses to issue a state of emergency. #DemCastFL  https://t.co/BnPHioFTe7",FALSE
"294","RT @Mistyfied352: Experts have linked Florida officials' April decision to pump Piney Point  wastewater into Tampa Bay to causing the red tide deaths of 1700 TONS of sea life in Pinellas County alone. #DeathSantis still refuses to issue a state of emergency. #DemCastFL  . https   www commondreams org news 2021 08 09 corporate polluters and desantis face ire hundreds tons sea life dead florida",FALSE,"27095428",2021-08-13 14:06:55,"en","1426183488684937216","everyone","1426183488684937216","mj15","https://pbs.twimg.com/profile_images/1359930254517809152/S5P4i1Pe_normal.jpg",FALSE,FALSE,"","mjtm610","2009-03-27T20:57:41.000Z",321,0,0,0,0,229,449,71083,0,NA,NA,NA,NA,NA,"RT @Mistyfied352: Experts have linked Florida officials' April decision to pump Piney Point  wastewater into Tampa Bay to causing the red tide deaths of 1700 TONS of sea life in Pinellas County alone. #DeathSantis still refuses to issue a state of emergency. #DemCastFL  https://t.co/BnPHioFTe7",FALSE
"295","RT @Mistyfied352: Experts have linked Florida officials' April decision to pump Piney Point  wastewater into Tampa Bay to causing the red tide deaths of 1700 TONS of sea life in Pinellas County alone. #DeathSantis still refuses to issue a state of emergency. #DemCastFL  . https   www commondreams org news 2021 08 09 corporate polluters and desantis face ire hundreds tons sea life dead florida",FALSE,"1343696585436372992",2021-08-13 14:08:53,"en","1426183982593478663","everyone","1426183982593478663","Fiona Webster 🌎🌏🌍","https://pbs.twimg.com/profile_images/1581069392368091137/s2apQcZJ_normal.jpg",FALSE,FALSE,"Physician-writer-artist—love animals, trees, literature, science, fish, Patti Smith, F1, splatter flix. I am human. Nothing human is alien to me. 🏳️‍🌈🇺🇦#FBR","fiona_webster22","2020-12-28T23:13:51.000Z",321,0,0,0,0,15197,14982,73109,19,NA,"1417224263564763136","Texan, no longer proud","https://t.co/K7RWHlJmrF",NA,"RT @Mistyfied352: Experts have linked Florida officials' April decision to pump Piney Point  wastewater into Tampa Bay to causing the red tide deaths of 1700 TONS of sea life in Pinellas County alone. #DeathSantis still refuses to issue a state of emergency. #DemCastFL  https://t.co/BnPHioFTe7",FALSE
"296","RT @Mistyfied352: Experts have linked Florida officials' April decision to pump Piney Point  wastewater into Tampa Bay to causing the red tide deaths of 1700 TONS of sea life in Pinellas County alone. #DeathSantis still refuses to issue a state of emergency. #DemCastFL  . https   www commondreams org news 2021 08 09 corporate polluters and desantis face ire hundreds tons sea life dead florida",FALSE,"3485372952",2021-08-13 14:16:50,"en","1426185985038168064","everyone","1426185985038168064","Renee Kingcaid","https://pbs.twimg.com/profile_images/641082771746758656/Bha_3YtL_normal.jpg",FALSE,FALSE,"Professor, grandmother, Democrat, francophile.","RTeachquijote","2015-09-07T20:27:49.000Z",321,0,0,0,0,759,611,411575,4,NA,NA,"South Bend, IN",NA,NA,"RT @Mistyfied352: Experts have linked Florida officials' April decision to pump Piney Point  wastewater into Tampa Bay to causing the red tide deaths of 1700 TONS of sea life in Pinellas County alone. #DeathSantis still refuses to issue a state of emergency. #DemCastFL  https://t.co/BnPHioFTe7",FALSE
"297","RT @Mistyfied352: Experts have linked Florida officials' April decision to pump Piney Point  wastewater into Tampa Bay to causing the red tide deaths of 1700 TONS of sea life in Pinellas County alone. #DeathSantis still refuses to issue a state of emergency. #DemCastFL  . https   www commondreams org news 2021 08 09 corporate polluters and desantis face ire hundreds tons sea life dead florida",TRUE,"2415905726",2021-08-13 14:18:18,"en","1426186353977565189","everyone","1426186353977565189","LilliV","https://pbs.twimg.com/profile_images/1268180398993006594/H-5W5TUA_normal.jpg",FALSE,FALSE,"Don't you know?","LilliVGirl","2014-03-28T13:25:16.000Z",321,0,0,0,0,159,986,8658,3,NA,NA,"RICHMOND, VA",NA,NA,"RT @Mistyfied352: Experts have linked Florida officials' April decision to pump Piney Point  wastewater into Tampa Bay to causing the red tide deaths of 1700 TONS of sea life in Pinellas County alone. #DeathSantis still refuses to issue a state of emergency. #DemCastFL  https://t.co/BnPHioFTe7",FALSE
"298","RT @Mistyfied352: Experts have linked Florida officials' April decision to pump Piney Point  wastewater into Tampa Bay to causing the red tide deaths of 1700 TONS of sea life in Pinellas County alone. #DeathSantis still refuses to issue a state of emergency. #DemCastFL  . https   www commondreams org news 2021 08 09 corporate polluters and desantis face ire hundreds tons sea life dead florida",FALSE,"1666368044",2021-08-13 14:19:11,"en","1426186576976039936","everyone","1426186576976039936","Blondon","https://pbs.twimg.com/profile_images/1360713246890688514/6-5wS5e2_normal.jpg",FALSE,FALSE,"You lookin at me? Proud BLUE native of Floriduh Part time W N Carolina #DuhSantismustgo #RetireRubio #VoteOutGOP No DMs please I’m WOKE😷✡️☮️💟🌻","bonnie_london","2013-08-13T00:34:59.000Z",321,0,0,0,0,3764,4949,329244,12,NA,"1360957454100619271","Fort Lauderdale, FL",NA,NA,"RT @Mistyfied352: Experts have linked Florida officials' April decision to pump Piney Point  wastewater into Tampa Bay to causing the red tide deaths of 1700 TONS of sea life in Pinellas County alone. #DeathSantis still refuses to issue a state of emergency. #DemCastFL  https://t.co/BnPHioFTe7",FALSE
"299","RT @Mistyfied352: Experts have linked Florida officials' April decision to pump Piney Point  wastewater into Tampa Bay to causing the red tide deaths of 1700 TONS of sea life in Pinellas County alone. #DeathSantis still refuses to issue a state of emergency. #DemCastFL  . https   www commondreams org news 2021 08 09 corporate polluters and desantis face ire hundreds tons sea life dead florida",FALSE,"30518176",2021-08-13 14:23:48,"en","1426187738311577604","everyone","1426187738311577604","Elizabeth Erickson","https://pbs.twimg.com/profile_images/980493191936851968/1b2mqkCW_normal.jpg",FALSE,FALSE,"","InezCopperfield","2009-04-11T20:34:05.000Z",321,0,0,0,0,76,670,12230,0,NA,NA,"Wasilla, AK",NA,NA,"RT @Mistyfied352: Experts have linked Florida officials' April decision to pump Piney Point  wastewater into Tampa Bay to causing the red tide deaths of 1700 TONS of sea life in Pinellas County alone. #DeathSantis still refuses to issue a state of emergency. #DemCastFL  https://t.co/BnPHioFTe7",FALSE
"300","RT @Mistyfied352: Experts have linked Florida officials' April decision to pump Piney Point  wastewater into Tampa Bay to causing the red tide deaths of 1700 TONS of sea life in Pinellas County alone. #DeathSantis still refuses to issue a state of emergency. #DemCastFL  . https   www commondreams org news 2021 08 09 corporate polluters and desantis face ire hundreds tons sea life dead florida",FALSE,"827880276508291072",2021-08-13 14:27:30,"en","1426188668511866883","everyone","1426188668511866883","DeeCox🇺🇸","https://pbs.twimg.com/profile_images/1393511994603577344/V5oJGrVi_normal.jpg",FALSE,FALSE,"Cartoonist and artist. Pro democracy. Dedicated to stopping the evil white-supremacists that are trump's GOP.","Paintlady8","2017-02-04T14:03:34.000Z",321,0,0,0,0,563,1006,55730,0,NA,"1325448992705146886",NA,NA,NA,"RT @Mistyfied352: Experts have linked Florida officials' April decision to pump Piney Point  wastewater into Tampa Bay to causing the red tide deaths of 1700 TONS of sea life in Pinellas County alone. #DeathSantis still refuses to issue a state of emergency. #DemCastFL  https://t.co/BnPHioFTe7",FALSE
"301","@Mistyfied352 @grantstern Make Desantis et all eat that fish for the next year.. ",FALSE,"1101282213373579264",2021-08-13 14:29:08,"en","1426189079054532612","everyone","1426121128502779908","socialmediahatessarcasm","https://pbs.twimg.com/profile_images/1101300082316595201/vflSuFc9_normal.jpg",FALSE,FALSE,"Anonymous Random Thoughts — Just an unimportant human saying whatever comes to my mind *no politics or religion* (apparently people can’t read my handle either)","PeopleMover17","2019-03-01T00:45:15.000Z",0,1,2,0,0,71,127,15520,3,"1047956117916200960",NA,"USA",NA,NA,"@Mistyfied352 @grantstern Make Desantis et all eat that fish for the next year.",TRUE
"302","RT @Mistyfied352: Experts have linked Florida officials' April decision to pump Piney Point  wastewater into Tampa Bay to causing the red tide deaths of 1700 TONS of sea life in Pinellas County alone. #DeathSantis still refuses to issue a state of emergency. #DemCastFL  . https   www commondreams org news 2021 08 09 corporate polluters and desantis face ire hundreds tons sea life dead florida",FALSE,"777999138864496640",2021-08-13 14:30:04,"en","1426189315168743424","everyone","1426189315168743424","Jerry Stirewalt","https://pbs.twimg.com/profile_images/845784239790440448/P1IWyOdr_normal.jpg",FALSE,FALSE,"Social worker for the mental health and homeless population. Artist, musician, father, husband and aggressive Trump hater. Recently retired due to health.","JerryLStirewalt","2016-09-19T22:33:44.000Z",321,0,0,0,0,1198,1942,189500,15,NA,NA,"Minnesota, USA",NA,NA,"RT @Mistyfied352: Experts have linked Florida officials' April decision to pump Piney Point  wastewater into Tampa Bay to causing the red tide deaths of 1700 TONS of sea life in Pinellas County alone. #DeathSantis still refuses to issue a state of emergency. #DemCastFL  https://t.co/BnPHioFTe7",FALSE
"303","RT @Mistyfied352: Experts have linked Florida officials' April decision to pump Piney Point  wastewater into Tampa Bay to causing the red tide deaths of 1700 TONS of sea life in Pinellas County alone. #DeathSantis still refuses to issue a state of emergency. #DemCastFL  . https   www commondreams org news 2021 08 09 corporate polluters and desantis face ire hundreds tons sea life dead florida",FALSE,"3224321133",2021-08-13 14:31:39,"en","1426189712931311624","everyone","1426189712931311624","ninasergison","https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png",FALSE,FALSE,"Bossy OAP, prone to forgetting names but can still spot a phoney a mile off 😂 !! Loves husband, kids, grandkids,dog in varying order....but usually grandkids !","ninasergison_0","2015-04-30T12:36:30.000Z",321,0,0,0,0,335,154,187189,4,NA,NA,"Yorkshire and The Humber",NA,NA,"RT @Mistyfied352: Experts have linked Florida officials' April decision to pump Piney Point  wastewater into Tampa Bay to causing the red tide deaths of 1700 TONS of sea life in Pinellas County alone. #DeathSantis still refuses to issue a state of emergency. #DemCastFL  https://t.co/BnPHioFTe7",FALSE
"304","RT @Mistyfied352: Experts have linked Florida officials' April decision to pump Piney Point  wastewater into Tampa Bay to causing the red tide deaths of 1700 TONS of sea life in Pinellas County alone. #DeathSantis still refuses to issue a state of emergency. #DemCastFL  . https   www commondreams org news 2021 08 09 corporate polluters and desantis face ire hundreds tons sea life dead florida",FALSE,"2462778474",2021-08-13 14:41:17,"en","1426192135993298947","everyone","1426192135993298947","Jax","https://pbs.twimg.com/profile_images/1528880020399210496/wxNFrYsy_normal.jpg",FALSE,FALSE,"","jaclynanne0707","2014-04-25T06:27:13.000Z",321,0,0,0,0,135,590,3917,0,NA,NA,NA,NA,NA,"RT @Mistyfied352: Experts have linked Florida officials' April decision to pump Piney Point  wastewater into Tampa Bay to causing the red tide deaths of 1700 TONS of sea life in Pinellas County alone. #DeathSantis still refuses to issue a state of emergency. #DemCastFL  https://t.co/BnPHioFTe7",FALSE
"305","RT @Mistyfied352: Experts have linked Florida officials' April decision to pump Piney Point  wastewater into Tampa Bay to causing the red tide deaths of 1700 TONS of sea life in Pinellas County alone. #DeathSantis still refuses to issue a state of emergency. #DemCastFL  . https   www commondreams org news 2021 08 09 corporate polluters and desantis face ire hundreds tons sea life dead florida",FALSE,"2250172287",2021-08-13 14:41:29,"en","1426192189235863554","everyone","1426192189235863554","Ronny Taylor","https://pbs.twimg.com/profile_images/1045406715422765056/ZPrckOue_normal.jpg",FALSE,FALSE,"Husband and Father of 3 girls.  Grandpa to 5. Sports fan . I don't put up with the Bullshit from GOP.","ront326","2013-12-29T14:58:41.000Z",321,0,0,0,0,866,2232,13591,0,NA,NA,"Virginia, USA",NA,NA,"RT @Mistyfied352: Experts have linked Florida officials' April decision to pump Piney Point  wastewater into Tampa Bay to causing the red tide deaths of 1700 TONS of sea life in Pinellas County alone. #DeathSantis still refuses to issue a state of emergency. #DemCastFL  https://t.co/BnPHioFTe7",FALSE
