"","text","lang","created_at.x","author_id","possibly_sensitive","reply_settings","id","conversation_id","in_reply_to_user_id","name","protected","created_at.y","description","verified","username","profile_image_url","location","pinned_tweet_id","url","geo_place_id","public_metrics.x_retweet_count","public_metrics.x_reply_count","public_metrics.x_like_count","public_metrics.x_quote_count","public_metrics.x_impression_count","public_metrics.y_followers_count","public_metrics.y_following_count","public_metrics.y_tweet_count","public_metrics.y_listed_count","text_with_display_links","reply.to.thread.no.term"
"460","RT @UAGMVMT: Not surprising the avaricious Glazers tried to exploit off this catastrophe, pure greed.
#GlazersOut
. https   www google com amp s thepewterplank com 2019 05 27 tampa bay buccaneers attempted receive compensation 2010 oil spill amp","en",2022-03-24 14:46:18,"299172520",FALSE,"everyone","1507005895393247248","1507005895393247248",NA,"Chris McTigue",FALSE,"2011-05-15T16:42:32.000Z","",FALSE,"chris_mctigue","https://pbs.twimg.com/profile_images/724343069378809856/0eoEHfyJ_normal.jpg",NA,"1565700011962388483",NA,NA,2,0,0,0,0,543,716,13902,2,"RT @UAGMVMT: Not surprising the avaricious Glazers tried to exploit off this catastrophe, pure greed.
#GlazersOut
https://t.co/72jTx4Yaau",FALSE
"461","Not surprising the avaricious Glazers tried to exploit off this catastrophe, pure greed.
#GlazersOut
. https   www google com amp s thepewterplank com 2019 05 27 tampa bay buccaneers attempted receive compensation 2010 oil spill amp","en",2022-03-24 16:29:05,"1449721374654799873",FALSE,"everyone","1507031760978288648","1507031760978288648",NA,"UAGM Red white and black white 1980",FALSE,"2021-10-17T12:58:20.000Z","#GlazersOut now before its too late 
don't let these parasites silence you. greed power control its pure evil what there doing too mufc.",FALSE,"phil9986","https://pbs.twimg.com/profile_images/1622934786661617664/YRZzMEkf_normal.jpg","Warrington, England","1613511399170506757","https://t.co/yKNmyPPVye",NA,0,0,0,0,0,4934,3946,84154,0,"Not surprising the avaricious Glazers tried to exploit off this catastrophe, pure greed.
#GlazersOut
https://t.co/kPmqVMfOHc",FALSE
"462","RT @UAGMVMT: Not surprising the avaricious Glazers tried to exploit off this catastrophe, pure greed.
#GlazersOut
. https   www google com amp s thepewterplank com 2019 05 27 tampa bay buccaneers attempted receive compensation 2010 oil spill amp","en",2022-03-24 17:44:46,"1532114526",TRUE,"everyone","1507050804166938635","1507050804166938635",NA,"United best in UK",FALSE,"2013-06-19T22:13:16.000Z","Love taking about Sports and especially my beloved Manchester United.  For me the pride of England",FALSE,"VRoonaldo","https://pbs.twimg.com/profile_images/1578700593371271168/vsngFyx3_normal.jpg","UK",NA,NA,NA,2,0,0,0,0,233,203,24083,1,"RT @UAGMVMT: Not surprising the avaricious Glazers tried to exploit off this catastrophe, pure greed.
#GlazersOut
https://t.co/72jTx4Yaau",FALSE
"463","Not surprising the avaricious Glazers tried to exploit off this catastrophe, pure greed.
#GlazersOut
. https   www google com amp s thepewterplank com 2019 05 27 tampa bay buccaneers attempted receive compensation 2010 oil spill amp","en",2022-03-25 15:07:59,"299172520",FALSE,"everyone","1507373740295872518","1507373740295872518",NA,"Chris McTigue",FALSE,"2011-05-15T16:42:32.000Z","",FALSE,"chris_mctigue","https://pbs.twimg.com/profile_images/724343069378809856/0eoEHfyJ_normal.jpg",NA,"1565700011962388483",NA,NA,0,0,1,0,0,543,716,13902,2,"Not surprising the avaricious Glazers tried to exploit off this catastrophe, pure greed.
#GlazersOut
https://t.co/eUzHiUJtpd",FALSE
"464","Not surprising the avaricious Glazers tried to exploit off this catastrophe, pure greed.
#GlazersOut
. https   www google com amp s thepewterplank com 2019 05 27 tampa bay buccaneers attempted receive compensation 2010 oil spill amp","en",2022-03-26 10:31:41,"1449721374654799873",FALSE,"everyone","1507666591051354115","1507666591051354115",NA,"UAGM Red white and black white 1980",FALSE,"2021-10-17T12:58:20.000Z","#GlazersOut now before its too late 
don't let these parasites silence you. greed power control its pure evil what there doing too mufc.",FALSE,"phil9986","https://pbs.twimg.com/profile_images/1622934786661617664/YRZzMEkf_normal.jpg","Warrington, England","1613511399170506757","https://t.co/yKNmyPPVye",NA,1,0,0,0,0,4934,3946,84154,0,"Not surprising the avaricious Glazers tried to exploit off this catastrophe, pure greed.
#GlazersOut
https://t.co/kPmqVMfOHc",FALSE
"465","RT @phil9986: Not surprising the avaricious Glazers tried to exploit off this catastrophe, pure greed.
#GlazersOut
. https   www google com amp s thepewterplank com 2019 05 27 tampa bay buccaneers attempted receive compensation 2010 oil spill amp","en",2022-03-26 10:33:14,"1449721374654799873",FALSE,"everyone","1507666984351240196","1507666984351240196",NA,"UAGM Red white and black white 1980",FALSE,"2021-10-17T12:58:20.000Z","#GlazersOut now before its too late 
don't let these parasites silence you. greed power control its pure evil what there doing too mufc.",FALSE,"phil9986","https://pbs.twimg.com/profile_images/1622934786661617664/YRZzMEkf_normal.jpg","Warrington, England","1613511399170506757","https://t.co/yKNmyPPVye",NA,1,0,0,0,0,4934,3946,84154,0,"RT @phil9986: Not surprising the avaricious Glazers tried to exploit off this catastrophe, pure greed.
#GlazersOut
https://t.co/kPmqVMfOHc",FALSE
"466","Not surprising the avaricious Glazers tried to exploit off this catastrophe, pure greed.
#GlazersOut
. https   www google com amp s thepewterplank com 2019 05 27 tampa bay buccaneers attempted receive compensation 2010 oil spill amp","en",2022-03-26 17:21:08,"1449721374654799873",FALSE,"everyone","1507769632723197958","1507769632723197958",NA,"UAGM Red white and black white 1980",FALSE,"2021-10-17T12:58:20.000Z","#GlazersOut now before its too late 
don't let these parasites silence you. greed power control its pure evil what there doing too mufc.",FALSE,"phil9986","https://pbs.twimg.com/profile_images/1622934786661617664/YRZzMEkf_normal.jpg","Warrington, England","1613511399170506757","https://t.co/yKNmyPPVye",NA,3,0,3,0,0,4934,3946,84154,0,"Not surprising the avaricious Glazers tried to exploit off this catastrophe, pure greed.
#GlazersOut
https://t.co/kPmqVMfOHc",FALSE
"467","RT @phil9986: Not surprising the avaricious Glazers tried to exploit off this catastrophe, pure greed.
#GlazersOut
. https   www google com amp s thepewterplank com 2019 05 27 tampa bay buccaneers attempted receive compensation 2010 oil spill amp","en",2022-03-26 18:13:54,"1449721374654799873",FALSE,"everyone","1507782915639463939","1507782915639463939",NA,"UAGM Red white and black white 1980",FALSE,"2021-10-17T12:58:20.000Z","#GlazersOut now before its too late 
don't let these parasites silence you. greed power control its pure evil what there doing too mufc.",FALSE,"phil9986","https://pbs.twimg.com/profile_images/1622934786661617664/YRZzMEkf_normal.jpg","Warrington, England","1613511399170506757","https://t.co/yKNmyPPVye",NA,3,0,0,0,0,4934,3946,84154,0,"RT @phil9986: Not surprising the avaricious Glazers tried to exploit off this catastrophe, pure greed.
#GlazersOut
https://t.co/kPmqVMfOHc",FALSE
"468","RT @phil9986: Not surprising the avaricious Glazers tried to exploit off this catastrophe, pure greed.
#GlazersOut
. https   www google com amp s thepewterplank com 2019 05 27 tampa bay buccaneers attempted receive compensation 2010 oil spill amp","en",2022-03-26 21:08:55,"299172520",FALSE,"everyone","1507826958461198346","1507826958461198346",NA,"Chris McTigue",FALSE,"2011-05-15T16:42:32.000Z","",FALSE,"chris_mctigue","https://pbs.twimg.com/profile_images/724343069378809856/0eoEHfyJ_normal.jpg",NA,"1565700011962388483",NA,NA,3,0,0,0,0,543,716,13902,2,"RT @phil9986: Not surprising the avaricious Glazers tried to exploit off this catastrophe, pure greed.
#GlazersOut
https://t.co/kPmqVMfOHc",FALSE
"469","RT @phil9986: Not surprising the avaricious Glazers tried to exploit off this catastrophe, pure greed.
#GlazersOut
. https   www google com amp s thepewterplank com 2019 05 27 tampa bay buccaneers attempted receive compensation 2010 oil spill amp","en",2022-03-26 21:12:52,"4352001263",FALSE,"everyone","1507827952712663046","1507827952712663046",NA,"UAGM",FALSE,"2015-12-02T15:51:54.000Z","Big man utd fan, glazersout all the way, father of 4 wonderful children, from little island of Guernsey #mufc",FALSE,"AllettShane","https://pbs.twimg.com/profile_images/1622401680309379073/X68eeKea_normal.jpg","Bailiwick of Guernsey","1385873546870763520",NA,NA,3,0,0,0,0,2049,3578,33958,2,"RT @phil9986: Not surprising the avaricious Glazers tried to exploit off this catastrophe, pure greed.
#GlazersOut
https://t.co/kPmqVMfOHc",FALSE
"470","@GovRonDeSantis Got it.  Do you support dozens of oil rigs in sight from Florida’s beaches?  How about the occasional spill in Tampa?. ","en",2022-03-27 22:52:19,"627747609",FALSE,"everyone","1508215365544853507","1508209749883506697","1058807868","DW56170",FALSE,"2012-07-05T19:35:23.000Z","",FALSE,"noleaks08","https://pbs.twimg.com/profile_images/1504134350652198913/Hg2L4RhE_normal.jpg","Florida, USA",NA,NA,NA,0,0,1,0,0,82,856,19887,1,"@GovRonDeSantis Got it.  Do you support dozens of oil rigs in sight from Florida’s beaches?  How about the occasional spill in Tampa?",FALSE
"471","RT @chris_mctigue: @lauriewhitwell 
#GlazersOut. https   www google com amp s thepewterplank com 2019 05 27 tampa bay buccaneers attempted receive compensation 2010 oil spill amp","qme",2022-03-28 18:34:51,"1449721374654799873",FALSE,"everyone","1508512962432192516","1508512962432192516",NA,"UAGM Red white and black white 1980",FALSE,"2021-10-17T12:58:20.000Z","#GlazersOut now before its too late 
don't let these parasites silence you. greed power control its pure evil what there doing too mufc.",FALSE,"phil9986","https://pbs.twimg.com/profile_images/1622934786661617664/YRZzMEkf_normal.jpg","Warrington, England","1613511399170506757","https://t.co/yKNmyPPVye",NA,11,0,0,0,0,4934,3946,84154,0,"RT @chris_mctigue: @lauriewhitwell https://t.co/u35GBAX7kD
#GlazersOut",FALSE
"472","@icredman11 @BradOller @PKrueske @NikkiFried Well, one thing is that state employee pensions may be a little...compromised.  Manatees are starving to death. Piney Point. Surfside Condo collapse. Over development.  Tampa Bay Water Reservoir. Lack of infrastructure.  Traffic.  Lee Roy Selmon sinking (again). BP oil spill.. ","en",2022-03-29 02:11:59,"1268980821177913348",FALSE,"everyone","1508628003613560833","1508535230436630538","1118300503694303232","Queen_Boudicca",FALSE,"2020-06-05T18:59:52.000Z","Mommom of 3 beautiful girls.  Floridian Dem in a red State - and it is getting redder by the day. Blocked by @AnthonySabatini. No DMs.  She/Her🌊",FALSE,"the_Morrigan1","https://pbs.twimg.com/profile_images/1288981276347834370/RUgU5yjt_normal.jpg","Florida, USA","1291536070870523904",NA,NA,0,1,0,0,0,2467,4684,48000,1,"@icredman11 @BradOller @PKrueske @NikkiFried Well, one thing is that state employee pensions may be a little...compromised.  Manatees are starving to death. Piney Point. Surfside Condo collapse. Over development.  Tampa Bay Water Reservoir. Lack of infrastructure.  Traffic.  Lee Roy Selmon sinking (again). BP oil spill.",FALSE
"473","Not surprising the avaricious Glazers tried to exploit off this catastrophe, pure greed.
#GlazersOut
. https   www google com amp s thepewterplank com 2019 05 27 tampa bay buccaneers attempted receive compensation 2010 oil spill amp","en",2022-03-29 19:27:44,"1449721374654799873",FALSE,"everyone","1508888656114823175","1508888656114823175",NA,"UAGM Red white and black white 1980",FALSE,"2021-10-17T12:58:20.000Z","#GlazersOut now before its too late 
don't let these parasites silence you. greed power control its pure evil what there doing too mufc.",FALSE,"phil9986","https://pbs.twimg.com/profile_images/1622934786661617664/YRZzMEkf_normal.jpg","Warrington, England","1613511399170506757","https://t.co/yKNmyPPVye",NA,1,0,1,0,0,4934,3946,84154,0,"Not surprising the avaricious Glazers tried to exploit off this catastrophe, pure greed.
#GlazersOut
https://t.co/kPmqVMfOHc",FALSE
"474","RT @phil9986: Not surprising the avaricious Glazers tried to exploit off this catastrophe, pure greed.
#GlazersOut
. https   www google com amp s thepewterplank com 2019 05 27 tampa bay buccaneers attempted receive compensation 2010 oil spill amp","en",2022-03-29 19:30:23,"1449721374654799873",FALSE,"everyone","1508889325127319557","1508889325127319557",NA,"UAGM Red white and black white 1980",FALSE,"2021-10-17T12:58:20.000Z","#GlazersOut now before its too late 
don't let these parasites silence you. greed power control its pure evil what there doing too mufc.",FALSE,"phil9986","https://pbs.twimg.com/profile_images/1622934786661617664/YRZzMEkf_normal.jpg","Warrington, England","1613511399170506757","https://t.co/yKNmyPPVye",NA,1,0,0,0,0,4934,3946,84154,0,"RT @phil9986: Not surprising the avaricious Glazers tried to exploit off this catastrophe, pure greed.
#GlazersOut
https://t.co/kPmqVMfOHc",FALSE
"475","Not surprising the avaricious Glazers tried to exploit off this catastrophe, pure greed.
#GlazersOut
. https   www google com amp s thepewterplank com 2019 05 27 tampa bay buccaneers attempted receive compensation 2010 oil spill amp","en",2022-03-30 19:35:28,"299172520",FALSE,"everyone","1509252992771543043","1509252992771543043",NA,"Chris McTigue",FALSE,"2011-05-15T16:42:32.000Z","",FALSE,"chris_mctigue","https://pbs.twimg.com/profile_images/724343069378809856/0eoEHfyJ_normal.jpg",NA,"1565700011962388483",NA,NA,4,0,4,0,0,543,716,13902,2,"Not surprising the avaricious Glazers tried to exploit off this catastrophe, pure greed.
#GlazersOut
https://t.co/eUzHiUJtpd",FALSE
"476","RT @chris_mctigue: Not surprising the avaricious Glazers tried to exploit off this catastrophe, pure greed.
#GlazersOut
. https   www google com amp s thepewterplank com 2019 05 27 tampa bay buccaneers attempted receive compensation 2010 oil spill amp","en",2022-03-30 19:38:51,"1449721374654799873",FALSE,"everyone","1509253844512952336","1509253844512952336",NA,"UAGM Red white and black white 1980",FALSE,"2021-10-17T12:58:20.000Z","#GlazersOut now before its too late 
don't let these parasites silence you. greed power control its pure evil what there doing too mufc.",FALSE,"phil9986","https://pbs.twimg.com/profile_images/1622934786661617664/YRZzMEkf_normal.jpg","Warrington, England","1613511399170506757","https://t.co/yKNmyPPVye",NA,4,0,0,0,0,4934,3946,84154,0,"RT @chris_mctigue: Not surprising the avaricious Glazers tried to exploit off this catastrophe, pure greed.
#GlazersOut
https://t.co/eUzHiUJtpd",FALSE
"477","RT @chris_mctigue: Not surprising the avaricious Glazers tried to exploit off this catastrophe, pure greed.
#GlazersOut
. https   www google com amp s thepewterplank com 2019 05 27 tampa bay buccaneers attempted receive compensation 2010 oil spill amp","en",2022-03-30 19:57:35,"1190711141116383234",FALSE,"everyone","1509258556452786179","1509258556452786179",NA,"🔰SeaJay🔰",FALSE,"2019-11-02T19:24:06.000Z","Sense your humour.

#GlazersOut.

Nou Camp '99.

copy and paster....

don't like unannounced visits .

not a fan of face time.",FALSE,"craig26315424","https://pbs.twimg.com/profile_images/1389631023407902722/9oyqRDuN_normal.jpg","Manchester, England","1483901254967468033",NA,NA,4,0,0,0,0,656,1169,7195,1,"RT @chris_mctigue: Not surprising the avaricious Glazers tried to exploit off this catastrophe, pure greed.
#GlazersOut
https://t.co/eUzHiUJtpd",FALSE
"478","@Buccaneers Not surprising the avaricious Glazers tried to exploit off this catastrophe, pure greed.
#GlazersOut
. https   www google com amp s thepewterplank com 2019 05 27 tampa bay buccaneers attempted receive compensation 2010 oil spill amp","en",2022-04-01 13:10:39,"299172520",FALSE,"everyone","1509880924401508357","1509653666835410955","36155311","Chris McTigue",FALSE,"2011-05-15T16:42:32.000Z","",FALSE,"chris_mctigue","https://pbs.twimg.com/profile_images/724343069378809856/0eoEHfyJ_normal.jpg",NA,"1565700011962388483",NA,NA,0,1,1,0,0,543,716,13902,2,"@Buccaneers Not surprising the avaricious Glazers tried to exploit off this catastrophe, pure greed.
#GlazersOut
https://t.co/eUzHiUJtpd",FALSE
"479","Not surprising the avaricious Glazers tried to exploit off this catastrophe, pure greed.
#GlazersOut
. https   www google com amp s thepewterplank com 2019 05 27 tampa bay buccaneers attempted receive compensation 2010 oil spill amp","en",2022-04-15 08:54:52,"1449721374654799873",FALSE,"everyone","1514889983907217410","1514889983907217410",NA,"UAGM Red white and black white 1980",FALSE,"2021-10-17T12:58:20.000Z","#GlazersOut now before its too late 
don't let these parasites silence you. greed power control its pure evil what there doing too mufc.",FALSE,"phil9986","https://pbs.twimg.com/profile_images/1622934786661617664/YRZzMEkf_normal.jpg","Warrington, England","1613511399170506757","https://t.co/yKNmyPPVye",NA,2,0,1,0,0,4934,3946,84154,0,"Not surprising the avaricious Glazers tried to exploit off this catastrophe, pure greed.
#GlazersOut
https://t.co/kPmqVMfOHc",FALSE
"480","RT @phil9986: Not surprising the avaricious Glazers tried to exploit off this catastrophe, pure greed.
#GlazersOut
. https   www google com amp s thepewterplank com 2019 05 27 tampa bay buccaneers attempted receive compensation 2010 oil spill amp","en",2022-04-15 08:58:01,"1449721374654799873",FALSE,"everyone","1514890778656530434","1514890778656530434",NA,"UAGM Red white and black white 1980",FALSE,"2021-10-17T12:58:20.000Z","#GlazersOut now before its too late 
don't let these parasites silence you. greed power control its pure evil what there doing too mufc.",FALSE,"phil9986","https://pbs.twimg.com/profile_images/1622934786661617664/YRZzMEkf_normal.jpg","Warrington, England","1613511399170506757","https://t.co/yKNmyPPVye",NA,2,0,0,0,0,4934,3946,84154,0,"RT @phil9986: Not surprising the avaricious Glazers tried to exploit off this catastrophe, pure greed.
#GlazersOut
https://t.co/kPmqVMfOHc",FALSE
"481","RT @phil9986: Not surprising the avaricious Glazers tried to exploit off this catastrophe, pure greed.
#GlazersOut
. https   www google com amp s thepewterplank com 2019 05 27 tampa bay buccaneers attempted receive compensation 2010 oil spill amp","en",2022-04-15 09:39:21,"299172520",FALSE,"everyone","1514901178244546567","1514901178244546567",NA,"Chris McTigue",FALSE,"2011-05-15T16:42:32.000Z","",FALSE,"chris_mctigue","https://pbs.twimg.com/profile_images/724343069378809856/0eoEHfyJ_normal.jpg",NA,"1565700011962388483",NA,NA,2,0,0,0,0,543,716,13902,2,"RT @phil9986: Not surprising the avaricious Glazers tried to exploit off this catastrophe, pure greed.
#GlazersOut
https://t.co/kPmqVMfOHc",FALSE
"482","Not surprising the avaricious Glazers tried to exploit off this catastrophe, pure greed.
#GlazersOut
. https   www google com amp s thepewterplank com 2019 05 27 tampa bay buccaneers attempted receive compensation 2010 oil spill amp","en",2022-04-16 20:04:20,"299172520",FALSE,"everyone","1515420851834863629","1515420851834863629",NA,"Chris McTigue",FALSE,"2011-05-15T16:42:32.000Z","",FALSE,"chris_mctigue","https://pbs.twimg.com/profile_images/724343069378809856/0eoEHfyJ_normal.jpg",NA,"1565700011962388483",NA,NA,0,0,1,0,0,543,716,13902,2,"Not surprising the avaricious Glazers tried to exploit off this catastrophe, pure greed.
#GlazersOut
https://t.co/eUzHiUJtpd",FALSE
"483","RT @chris_mctigue: @lauriewhitwell 
#GlazersOut. https   www google com amp s thepewterplank com 2019 05 27 tampa bay buccaneers attempted receive compensation 2010 oil spill amp","qme",2022-04-18 09:19:00,"1449721374654799873",FALSE,"everyone","1515983220449361920","1515983220449361920",NA,"UAGM Red white and black white 1980",FALSE,"2021-10-17T12:58:20.000Z","#GlazersOut now before its too late 
don't let these parasites silence you. greed power control its pure evil what there doing too mufc.",FALSE,"phil9986","https://pbs.twimg.com/profile_images/1622934786661617664/YRZzMEkf_normal.jpg","Warrington, England","1613511399170506757","https://t.co/yKNmyPPVye",NA,11,0,0,0,0,4934,3946,84154,0,"RT @chris_mctigue: @lauriewhitwell https://t.co/u35GBAX7kD
#GlazersOut",FALSE
"484","Not surprising the avaricious Glazers tried to exploit off this catastrophe, pure greed.
#GlazersOut
. https   www google com amp s thepewterplank com 2019 05 27 tampa bay buccaneers attempted receive compensation 2010 oil spill amp","en",2022-04-18 15:04:05,"1449721374654799873",FALSE,"everyone","1516070067003588611","1516070067003588611",NA,"UAGM Red white and black white 1980",FALSE,"2021-10-17T12:58:20.000Z","#GlazersOut now before its too late 
don't let these parasites silence you. greed power control its pure evil what there doing too mufc.",FALSE,"phil9986","https://pbs.twimg.com/profile_images/1622934786661617664/YRZzMEkf_normal.jpg","Warrington, England","1613511399170506757","https://t.co/yKNmyPPVye",NA,1,0,2,0,0,4934,3946,84154,0,"Not surprising the avaricious Glazers tried to exploit off this catastrophe, pure greed.
#GlazersOut
https://t.co/kPmqVMgmwK",FALSE
"485","RT @phil9986: Not surprising the avaricious Glazers tried to exploit off this catastrophe, pure greed.
#GlazersOut
. https   www google com amp s thepewterplank com 2019 05 27 tampa bay buccaneers attempted receive compensation 2010 oil spill amp","en",2022-04-18 15:05:22,"1449721374654799873",FALSE,"everyone","1516070388580728834","1516070388580728834",NA,"UAGM Red white and black white 1980",FALSE,"2021-10-17T12:58:20.000Z","#GlazersOut now before its too late 
don't let these parasites silence you. greed power control its pure evil what there doing too mufc.",FALSE,"phil9986","https://pbs.twimg.com/profile_images/1622934786661617664/YRZzMEkf_normal.jpg","Warrington, England","1613511399170506757","https://t.co/yKNmyPPVye",NA,1,0,0,0,0,4934,3946,84154,0,"RT @phil9986: Not surprising the avaricious Glazers tried to exploit off this catastrophe, pure greed.
#GlazersOut
https://t.co/kPmqVMgmwK",FALSE
"486","RT @chris_mctigue: @lauriewhitwell 
#GlazersOut. https   www google com amp s thepewterplank com 2019 05 27 tampa bay buccaneers attempted receive compensation 2010 oil spill amp","qme",2022-04-23 16:00:25,"1449721374654799873",FALSE,"everyone","1517896179975176194","1517896179975176194",NA,"UAGM Red white and black white 1980",FALSE,"2021-10-17T12:58:20.000Z","#GlazersOut now before its too late 
don't let these parasites silence you. greed power control its pure evil what there doing too mufc.",FALSE,"phil9986","https://pbs.twimg.com/profile_images/1622934786661617664/YRZzMEkf_normal.jpg","Warrington, England","1613511399170506757","https://t.co/yKNmyPPVye",NA,11,0,0,0,0,4934,3946,84154,0,"RT @chris_mctigue: @lauriewhitwell https://t.co/u35GBAX7kD
#GlazersOut",FALSE
"487","Not surprising the avaricious Glazers tried to exploit off this catastrophe, pure greed.
#GlazersOut
. https   www google com amp s thepewterplank com 2019 05 27 tampa bay buccaneers attempted receive compensation 2010 oil spill amp","en",2022-04-23 22:04:27,"299172520",FALSE,"everyone","1517987794794201088","1517987794794201088",NA,"Chris McTigue",FALSE,"2011-05-15T16:42:32.000Z","",FALSE,"chris_mctigue","https://pbs.twimg.com/profile_images/724343069378809856/0eoEHfyJ_normal.jpg",NA,"1565700011962388483",NA,NA,6,0,8,1,0,543,716,13902,2,"Not surprising the avaricious Glazers tried to exploit off this catastrophe, pure greed.
#GlazersOut
https://t.co/eUzHiUJtpd",FALSE
"488","RT @chris_mctigue: Not surprising the avaricious Glazers tried to exploit off this catastrophe, pure greed.
#GlazersOut
. https   www google com amp s thepewterplank com 2019 05 27 tampa bay buccaneers attempted receive compensation 2010 oil spill amp","en",2022-04-23 22:05:43,"1449721374654799873",FALSE,"everyone","1517988110344273921","1517988110344273921",NA,"UAGM Red white and black white 1980",FALSE,"2021-10-17T12:58:20.000Z","#GlazersOut now before its too late 
don't let these parasites silence you. greed power control its pure evil what there doing too mufc.",FALSE,"phil9986","https://pbs.twimg.com/profile_images/1622934786661617664/YRZzMEkf_normal.jpg","Warrington, England","1613511399170506757","https://t.co/yKNmyPPVye",NA,6,0,0,0,0,4934,3946,84154,0,"RT @chris_mctigue: Not surprising the avaricious Glazers tried to exploit off this catastrophe, pure greed.
#GlazersOut
https://t.co/eUzHiUJtpd",FALSE
"489","RT @chris_mctigue: Not surprising the avaricious Glazers tried to exploit off this catastrophe, pure greed.
#GlazersOut
. https   www google com amp s thepewterplank com 2019 05 27 tampa bay buccaneers attempted receive compensation 2010 oil spill amp","en",2022-04-23 22:05:54,"1346507248659529745",FALSE,"everyone","1517988159438663681","1517988159438663681",NA,"topfanscorner",FALSE,"2021-01-05T17:22:13.000Z","All #NFL, #NBA, #MLB, #NHL fans are here. Join us and follow us on FB https://t.co/kV11WKZNPF !",FALSE,"topfanscorner","https://pbs.twimg.com/profile_images/1346507389525254144/7taUAM6O_normal.jpg",NA,NA,"https://t.co/e0AA9rGYUU",NA,6,0,0,0,0,6240,6137,722063,10,"RT @chris_mctigue: Not surprising the avaricious Glazers tried to exploit off this catastrophe, pure greed.
#GlazersOut
https://t.co/eUzHiUJtpd",FALSE
"490","RT @chris_mctigue: Not surprising the avaricious Glazers tried to exploit off this catastrophe, pure greed.
#GlazersOut
. https   www google com amp s thepewterplank com 2019 05 27 tampa bay buccaneers attempted receive compensation 2010 oil spill amp","en",2022-04-23 22:07:32,"4352001263",FALSE,"everyone","1517988571260633089","1517988571260633089",NA,"UAGM",FALSE,"2015-12-02T15:51:54.000Z","Big man utd fan, glazersout all the way, father of 4 wonderful children, from little island of Guernsey #mufc",FALSE,"AllettShane","https://pbs.twimg.com/profile_images/1622401680309379073/X68eeKea_normal.jpg","Bailiwick of Guernsey","1385873546870763520",NA,NA,6,0,0,0,0,2049,3578,33958,2,"RT @chris_mctigue: Not surprising the avaricious Glazers tried to exploit off this catastrophe, pure greed.
#GlazersOut
https://t.co/eUzHiUJtpd",FALSE
"491","RT @chris_mctigue: Not surprising the avaricious Glazers tried to exploit off this catastrophe, pure greed.
#GlazersOut
. https   www google com amp s thepewterplank com 2019 05 27 tampa bay buccaneers attempted receive compensation 2010 oil spill amp","en",2022-04-23 22:08:25,"1345097926712942593",FALSE,"everyone","1517988789880250369","1517988789880250369",NA,"United fan",FALSE,"2021-01-01T20:02:03.000Z","",FALSE,"jamiear81248303","https://pbs.twimg.com/profile_images/1608180243931561986/JKXvrjkj_normal.jpg",NA,"1463095720152547336",NA,NA,6,0,0,0,0,862,577,33057,1,"RT @chris_mctigue: Not surprising the avaricious Glazers tried to exploit off this catastrophe, pure greed.
#GlazersOut
https://t.co/eUzHiUJtpd",FALSE
"492","RT @chris_mctigue: Not surprising the avaricious Glazers tried to exploit off this catastrophe, pure greed.
#GlazersOut
. https   www google com amp s thepewterplank com 2019 05 27 tampa bay buccaneers attempted receive compensation 2010 oil spill amp","en",2022-04-23 22:08:31,"1389522307731841032",FALSE,"everyone","1517988818292518913","1517988818292518913",NA,"KWABENA AKONEDI",FALSE,"2021-05-04T10:08:53.000Z","just have fun with it",FALSE,"KAkonedi","https://pbs.twimg.com/profile_images/1511611572661198854/gghoXg9P_normal.jpg","Tema, Ghana","1404970440813056003",NA,NA,6,0,0,0,0,865,2882,84359,2,"RT @chris_mctigue: Not surprising the avaricious Glazers tried to exploit off this catastrophe, pure greed.
#GlazersOut
https://t.co/eUzHiUJtpd",FALSE
"493","RT @chris_mctigue: Not surprising the avaricious Glazers tried to exploit off this catastrophe, pure greed.
#GlazersOut
. https   www google com amp s thepewterplank com 2019 05 27 tampa bay buccaneers attempted receive compensation 2010 oil spill amp","en",2022-04-23 22:10:19,"21414521",FALSE,"everyone","1517989268479688707","1517989268479688707",NA,"Liam Whelan",FALSE,"2009-02-20T17:21:33.000Z","MUFC, Gym, UFC, Food and Sleep.",FALSE,"liam11","https://pbs.twimg.com/profile_images/1610941655535820801/Iide-3il_normal.jpg","Dublin Ireland","1452532607070134273",NA,NA,6,0,0,0,0,5972,6441,213382,56,"RT @chris_mctigue: Not surprising the avaricious Glazers tried to exploit off this catastrophe, pure greed.
#GlazersOut
https://t.co/eUzHiUJtpd",FALSE
"494","Not surprising the avaricious Glazers tried to exploit off this catastrophe, pure greed.
#GlazersOut
. https   www google com amp s thepewterplank com 2019 05 27 tampa bay buccaneers attempted receive compensation 2010 oil spill amp","en",2022-04-30 04:23:32,"1515724144842838028",FALSE,"everyone","1520257519855505408","1520257519855505408",NA,"Chris Coyne",FALSE,"2022-04-17T16:09:43.000Z","🇾🇪GlazersOut🚮 🇾🇪GlazersOut🚮",FALSE,"1982ChrisCoyne","https://pbs.twimg.com/profile_images/1586341708396171266/4rblzRpK_normal.jpg","Ireland",NA,NA,NA,0,0,1,0,0,1038,301,3278,0,"Not surprising the avaricious Glazers tried to exploit off this catastrophe, pure greed.
#GlazersOut
https://t.co/GdiPw1keON",FALSE
