"","text","possibly_sensitive","conversation_id","lang","author_id","created_at.x","reply_settings","id","in_reply_to_user_id","username","location","profile_image_url","name","protected","created_at.y","verified","url","description","geo_place_id","public_metrics.x_retweet_count","public_metrics.x_reply_count","public_metrics.x_like_count","public_metrics.x_quote_count","public_metrics.x_impression_count","public_metrics.y_followers_count","public_metrics.y_following_count","public_metrics.y_tweet_count","public_metrics.y_listed_count","pinned_tweet_id","text_with_display_links"
"369","@chrislongview I keep sending him COVID updates for FL on the regular.. ",FALSE,"1424860401246916609","en","1410112280",2021-08-09 22:40:35,"everyone","1424863204866461699","1410112280","burnnikiburn",NA,"https://pbs.twimg.com/profile_images/1419256630609338368/AJ3jykYy_normal.jpg","Typhoid Niki At Your Service",FALSE,"2013-05-07T12:14:50.000Z",FALSE,NA,"Director of chaos in a household of males. She/her/hers. Tweets are always my own views.",NA,0,1,2,0,0,237,1060,20368,2,NA,"@chrislongview I keep sending him COVID updates for FL on the regular."
"370","@chrislongview There's a child in the ICU 45 miles north of Albany NY.. ",FALSE,"1424860401246916609","en","1235375633024286722",2021-08-09 22:41:58,"everyone","1424863554331623424","800570658929262592","MarthaFullerV1","Capital Region, NYS","https://pbs.twimg.com/profile_images/1354421901712646144/B0NDf2Hw_normal.jpg","💛WomenRemember",FALSE,"2020-03-05T01:24:56.000Z",FALSE,"https://t.co/lTvBsX4k1D","#StillWithHer
 #ListentoBlackWomen #JoyfulWarrior 

Insta: women_remember
https://t.co/Z1OyMYSSsv",NA,0,0,0,0,0,885,1652,57288,3,"1309141044806717440","@chrislongview There's a child in the ICU 45 miles north of Albany NY."
"371","@chrislongview @MadisonKittay We also have toxic blue-green algae in the West Palm Beach area. Residents here were drinking contaminated water, for days, without being notified. You can‘t boil the water to remove the toxin, either.. ",FALSE,"1424860401246916609","en","243341632",2021-08-09 22:42:03,"everyone","1424863574275629067","800570658929262592","WuWeiFAB2021",NA,"https://pbs.twimg.com/profile_images/1497785449527529474/T1T2KO3g_normal.jpg","WuWei2022",FALSE,"2011-01-26T20:59:08.000Z",FALSE,NA,"Pro-truth | Pro-humanity | 0 pieces of flair | Biden/Harris | Please 🗳! 🦓",NA,1,0,3,0,0,705,1866,25200,1,"1542133638208299009","@chrislongview @MadisonKittay We also have toxic blue-green algae in the West Palm Beach area. Residents here were drinking contaminated water, for days, without being notified. You can‘t boil the water to remove the toxin, either."
"372","@chrislongview I normally live in FL, currently hiding out with my kids in Indiana.  I need to go home sometime soon,  at least for a while.  I keep hoping for a break but it keeps getting worse.🙏. ",FALSE,"1424860401246916609","en","1122674748218073088",2021-08-09 22:42:29,"everyone","1424863684011102221","800570658929262592","DebbieH4Joe",NA,"https://pbs.twimg.com/profile_images/1392932996525723650/clrZryti_normal.jpg","DebbieLynn H",FALSE,"2019-04-29T01:31:33.000Z",FALSE,NA,"Grandma babysitter. Retired. Proudly #TeamPete supporting Biden/Harris 💙. 💉💉💉💉💉Tell the GOP Matthew 25:40 shows  Jesus was a lefty. “What so ever you do…”",NA,1,1,4,0,0,1202,2095,25455,0,NA,"@chrislongview I normally live in FL, currently hiding out with my kids in Indiana.  I need to go home sometime soon,  at least for a while.  I keep hoping for a break but it keeps getting worse.🙏"
"373","@gutsywoman19 @chrislongview Holy crap. FL has passed the total number of cases in NY by 600,000.. ",FALSE,"1424860401246916609","en","1137568723",2021-08-09 22:42:50,"everyone","1424863770975813644","1193287659344584709","MadisonKittay",NA,"https://pbs.twimg.com/profile_images/1293578343640686599/zbZRR8D1_normal.jpg","Kim Wexler's Ponytail",FALSE,"2013-01-31T18:11:02.000Z",FALSE,"https://t.co/7kCqCmczoB","#BidenHarris #JoyfulWarrior #TeamPelosi Okinawan-American Democrat. Terrifying creature.

Snitch tag = Automatic Block",NA,2,0,9,0,0,8838,4328,95860,42,"1621347084401098753","@gutsywoman19 @chrislongview Holy crap. FL has passed the total number of cases in NY by 600,000."
"374","@chrislongview I was thinking the same yesterday. Lots of out of state tags in Volusia County where they just ordered refrigerated trucks for y'all.. ",FALSE,"1424860401246916609","en","1300233952905572353",2021-08-09 22:43:54,"everyone","1424864038081769477","800570658929262592","eagle2_fl","Florida","https://pbs.twimg.com/profile_images/1300234785131040772/KOr_2gqT_normal.jpg","E-7",FALSE,"2020-08-31T00:49:53.000Z",FALSE,NA,"Protector of our National bird. Despise Rubio, trump, anyone in the Gang of Putin. Will block stupid and bots. No DM's. I have a potty mouth.",NA,0,0,1,0,0,859,1360,12414,0,"1536314807741186048","@chrislongview I was thinking the same yesterday. Lots of out of state tags in Volusia County where they just ordered refrigerated trucks for y'all."
"375","@chrislongview I also have zero problem with my husband sleeping in another bedroom when he gets back for a few weeks thanks to the fuckery going on in FL. He can suck it up. Our youngest is about to start school himself. I don’t need anymore stress. ",FALSE,"1424860401246916609","en","1410112280",2021-08-09 22:45:12,"everyone","1424864365640130564","1410112280","burnnikiburn",NA,"https://pbs.twimg.com/profile_images/1419256630609338368/AJ3jykYy_normal.jpg","Typhoid Niki At Your Service",FALSE,"2013-05-07T12:14:50.000Z",FALSE,NA,"Director of chaos in a household of males. She/her/hers. Tweets are always my own views.",NA,0,1,0,0,0,237,1060,20368,2,NA,"@chrislongview I also have zero problem with my husband sleeping in another bedroom when he gets back for a few weeks thanks to the fuckery going on in FL. He can suck it up. Our youngest is about to start school himself. I don’t need anymore stress"
"376","@DebbieH4Joe @chrislongview It’s going to be a minute. DeathSantis is threatening to withhold salaries of any school board members and superintendents who implement mask mandates.. ",FALSE,"1424860401246916609","en","243341632",2021-08-09 22:47:47,"everyone","1424865016231219201","1122674748218073088","WuWeiFAB2021",NA,"https://pbs.twimg.com/profile_images/1497785449527529474/T1T2KO3g_normal.jpg","WuWei2022",FALSE,"2011-01-26T20:59:08.000Z",FALSE,NA,"Pro-truth | Pro-humanity | 0 pieces of flair | Biden/Harris | Please 🗳! 🦓",NA,0,0,1,0,0,705,1866,25200,1,"1542133638208299009","@DebbieH4Joe @chrislongview It’s going to be a minute. DeathSantis is threatening to withhold salaries of any school board members and superintendents who implement mask mandates."
"377","@chrislongview My sister and her family are going to Mt Rushmore and the Badlands next week for their vacation. She is the head of nursing for the hospital she works at. I'll give you 2 guesses who she voted for.. ",FALSE,"1424860401246916609","en","3181708211",2021-08-09 23:07:22,"everyone","1424869946706833414","800570658929262592","WesternILDem","Macomb, IL","https://pbs.twimg.com/profile_images/1377882622894825472/erOI5BQe_normal.jpg","The Media Prefers Chaos Over Calm",FALSE,"2015-04-19T03:45:28.000Z",FALSE,NA,"A blue dot in a big, dumb, red sea                       
#BidenHarris2020 #BlackLivesMatter #ProtectBlackWomen 
💛",NA,1,0,4,0,0,147,472,5031,1,NA,"@chrislongview My sister and her family are going to Mt Rushmore and the Badlands next week for their vacation. She is the head of nursing for the hospital she works at. I'll give you 2 guesses who she voted for."
"378","@chrislongview Crazy people are still coming to Disney 😱😱😱. ",FALSE,"1424860401246916609","en","985593979042516992",2021-08-09 23:08:20,"everyone","1424870186964955138","800570658929262592","hattiemdurant",NA,"https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png","Hattie DuRant",FALSE,"2018-04-15T19:01:30.000Z",FALSE,NA,"",NA,0,0,2,0,0,170,214,24733,4,NA,"@chrislongview Crazy people are still coming to Disney 😱😱😱"
"379","@chrislongview FUCK! His college has lifted all remaining restrictions as of today. Are you fucking kidding me? They’ve had a steady increase of positive cases since mid July.. ",FALSE,"1424860401246916609","en","1410112280",2021-08-09 23:11:42,"everyone","1424871034923196419","1410112280","burnnikiburn",NA,"https://pbs.twimg.com/profile_images/1419256630609338368/AJ3jykYy_normal.jpg","Typhoid Niki At Your Service",FALSE,"2013-05-07T12:14:50.000Z",FALSE,NA,"Director of chaos in a household of males. She/her/hers. Tweets are always my own views.",NA,0,1,1,0,0,237,1060,20368,2,NA,"@chrislongview FUCK! His college has lifted all remaining restrictions as of today. Are you fucking kidding me? They’ve had a steady increase of positive cases since mid July."
"380","@burnnikiburn which school?. ",FALSE,"1424860401246916609","en","800570658929262592",2021-08-09 23:14:19,"everyone","1424871695496753152","1410112280","chrislongview","Florida, USA","https://pbs.twimg.com/profile_images/1544507225846304768/gxbelS8D_normal.jpg","Florida Chris",FALSE,"2016-11-21T05:24:53.000Z",FALSE,NA,"Proud Montanan & Floridian. Huge nerd w/ a lab named Shelby. I raise lots of $ for stuff. Loves: Emory, Vanderbilt, Columbia, USF, beach, clearly a homo.","dc62519fda13b4ec",0,1,0,0,0,26052,2415,431836,90,"1283579763215532038","@burnnikiburn which school?"
"381","@chrislongview @burnnikiburn Universities in Michigan are mandating masks and vaccines.. ",FALSE,"1424860401246916609","en","3611743093",2021-08-09 23:16:14,"everyone","1424872178017869831","800570658929262592","Liz_Drotar","Michigan, USA","https://pbs.twimg.com/profile_images/1186896369048522755/bu6LTnqw_normal.jpg","Liz_D",FALSE,"2015-09-19T03:15:37.000Z",FALSE,NA,"Working Mom. Wife. Michigan State Alum. Ardent supporter of public education. #StillWithHer #khive #joebiden",NA,0,0,0,0,0,439,1044,7069,1,NA,"@chrislongview @burnnikiburn Universities in Michigan are mandating masks and vaccines."
"382","@chrislongview They’re likely MAGATs. No offenses but Florida has been on my no go list for years. And now even more so.. ",FALSE,"1424860401246916609","en","378147040",2021-08-09 23:17:46,"everyone","1424872564162240515","800570658929262592","lula_reh","Minnesota, USA","https://pbs.twimg.com/profile_images/1425866500150333445/w4Xy8LOn_normal.jpg","Lula 🗳🌊💙",FALSE,"2011-09-22T18:29:21.000Z",FALSE,NA,"I like animals more than most people. 🐶🐱",NA,0,0,0,0,0,4296,4819,364039,8,"1604140149071261697","@chrislongview They’re likely MAGATs. No offenses but Florida has been on my no go list for years. And now even more so."
"383","@chrislongview @fgcu 

I’m fucking gutted.. ",FALSE,"1424860401246916609","en","1410112280",2021-08-09 23:20:33,"everyone","1424873264304775168","800570658929262592","burnnikiburn",NA,"https://pbs.twimg.com/profile_images/1419256630609338368/AJ3jykYy_normal.jpg","Typhoid Niki At Your Service",FALSE,"2013-05-07T12:14:50.000Z",FALSE,NA,"Director of chaos in a household of males. She/her/hers. Tweets are always my own views.",NA,0,0,0,0,0,237,1060,20368,2,NA,"@chrislongview @fgcu 

I’m fucking gutted."
"384","@gutsywoman19 @chrislongview Florida - always winning right RON @GovRonDeSantis -. ",FALSE,"1424860401246916609","en","540407117",2021-08-09 23:41:13,"everyone","1424878462918135817","1193287659344584709","KrisRuffo","Palm Beach, FL","https://pbs.twimg.com/profile_images/1301703223057813506/Qn3BVqEX_normal.jpg","Kris Ruffo",FALSE,"2012-03-30T00:59:46.000Z",FALSE,NA,"25 Yr Successful Head College WBB Coach. Advocate for Equality. Blue 🌊. *Start Up Hoop Consulting Biz* High School Athletic Director",NA,0,0,0,0,0,961,1152,4712,2,"1283360025289859080","@gutsywoman19 @chrislongview Florida - always winning right RON @GovRonDeSantis -"
"385","@chrislongview Flew into Orlando last night after 2 weeks in DC, it's a trip I've made several times in the last month to see new grandbaby. Flights have been packed, airport packed. I'm looking at all these families and thinking, WTF are you doing this?. ",FALSE,"1424860401246916609","en","755429099531894784",2021-08-09 23:48:35,"everyone","1424880317471547397","800570658929262592","mawc1067",NA,"https://pbs.twimg.com/profile_images/1503402690092621825/ydyNxa5t_normal.jpg","MCar Biden/Harris are doing a great job. 💙💛🌻",FALSE,"2016-07-19T15:48:27.000Z",FALSE,NA,"Liberal in Red Florida.",NA,1,0,6,0,0,308,814,7489,0,NA,"@chrislongview Flew into Orlando last night after 2 weeks in DC, it's a trip I've made several times in the last month to see new grandbaby. Flights have been packed, airport packed. I'm looking at all these families and thinking, WTF are you doing this?"
"386","@chrislongview Agree totally. ",FALSE,"1424860401246916609","en","18881047",2021-08-09 23:54:03,"everyone","1424881693777879045","800570658929262592","cek422","Pennsylvania, USA","https://pbs.twimg.com/profile_images/1555033101314785280/AD-IIGJV_normal.jpg","C.E.K - Charles ☮️",FALSE,"2009-01-11T21:50:08.000Z",FALSE,NA,"Pro choice. Gun safety. Gay Marriage. Black Lives Matter. Pennsylvania Democrat, Resister, #voteblue #resistance #BidenHarris #BLM #connectblue 🌈",NA,0,0,1,0,0,11295,11753,89768,27,"1576407189904031745","@chrislongview Agree totally"
"387","@chrislongview I had two coworkers who just went to Miami (then onto Orlando for one, and the Dominican Republic for the other) for vacation.

Let’s just say that I’m glad I work remotely, and that my kids are going to different school districts.. ",FALSE,"1424860401246916609","en","14630261",2021-08-10 00:07:42,"everyone","1424885130426941440","800570658929262592","mpersandy","Honeybadger’s Drift","https://pbs.twimg.com/profile_images/1478866278429327360/cYeW-9Nj_normal.jpg","*Andy gestures in a nuanced manner* 🇺🇦🌻",FALSE,"2008-05-02T19:55:04.000Z",FALSE,"https://t.co/nlXycnxy4E","Deadpan tweets. Salukis. Cats. Theater/Dance Dad. bash addict. #BidenHarris2024. Mr. @HoneybadgerLA. It’s still pronounced “Jif.” Likely not your huckleberry.",NA,0,0,2,0,0,3102,1402,160238,142,"1591516721567117312","@chrislongview I had two coworkers who just went to Miami (then onto Orlando for one, and the Dominican Republic for the other) for vacation.

Let’s just say that I’m glad I work remotely, and that my kids are going to different school districts."
"388","@chrislongview Take care of you, please!. ",FALSE,"1424860401246916609","en","1949482182",2021-08-10 00:09:08,"everyone","1424885488649912320","800570658929262592","GammaReigh","BTR|TBAY","https://pbs.twimg.com/profile_images/1611140959445581825/WqnVuKLk_normal.jpg","Ambiguous Brown Emotional Support Canadian",FALSE,"2013-10-09T15:33:14.000Z",FALSE,NA,"aka Lil WiperBlade|All Up in Your Mind|
#VeryAsian #SlavicBrat |Raised in the South back in the North| #ScleroMama #IgotASS
💛🐝",NA,0,0,3,0,0,4725,1686,97526,13,"1498134515822346247","@chrislongview Take care of you, please!"
"389","@chrislongview ....this Floridian left 🙄🧐. ",FALSE,"1424860401246916609","en","15225356",2021-08-10 00:20:37,"everyone","1424888381167841283","800570658929262592","virtualgina",NA,"https://pbs.twimg.com/profile_images/1478561718670401539/PYY7pMPg_normal.jpg","💛🐝THEE ZERO PHUCKS LEFT TO GIVE 🇧🇸🇺🇸",FALSE,"2008-06-24T23:34:19.000Z",FALSE,"https://t.co/EKQ18mHsqu","Island Gal.Grammy. Light skinned & BLACK AF .Boomer.HBCUProud.Obama/HRC/Biden/HarrisDem.Cuss a lot.#ThatIsAll means done wit it.Typos happen 🤷🏾‍♀️",NA,0,0,0,0,0,3271,4956,37545,93,NA,"@chrislongview ....this Floridian left 🙄🧐"
"390","@chrislongview Snowbirders who live there part time? I live near a base so I see out of state license plates all the time that also have base pass stickers or toll road passes.. ",FALSE,"1424860401246916609","en","96727657",2021-08-10 00:22:08,"everyone","1424888759351349264","800570658929262592","EricaCooper",NA,"https://pbs.twimg.com/profile_images/1621209645108047872/v4oAA-cH_normal.png","I sometimes miss the context clues.",FALSE,"2009-12-14T09:11:11.000Z",FALSE,NA,"She/her/hers #Khive supporter. #BidensFanBase",NA,0,0,0,0,0,520,1014,33067,0,NA,"@chrislongview Snowbirders who live there part time? I live near a base so I see out of state license plates all the time that also have base pass stickers or toll road passes."
